Dataset 	CL_b 	CL_b_up 	CL_b_do 	CL_s+b 	CL_s+b_up 	CL_s+b_do	CLs_exp	  \\ 
254601	0.404126	0.404429	0.403819	0.246283	0.238322	0.254508	6.573686e-01
254604	0.408463	0.408808	0.408109	0.225832	0.216718	0.235401	6.022672e-01
254605	0.429395	0.430773	0.428038	0.0127684	0.0115525	0.0142582	3.985309e-02
254607	0.412612	0.412943	0.412225	0.193573	0.185493	0.202152	5.195913e-01
254608	0.428167	0.429579	0.426851	0.0102989	0.00911776	0.0117803	3.282379e-02
254611	0.414112	0.414655	0.413554	0.0934344	0.0861455	0.101513	2.700622e-01
254612	0.420819	0.421693	0.419947	0.0590643	0.0545496	0.064262	1.729210e-01
254613	0.411183	0.411777	0.410561	0.103284	0.0938021	0.113805	2.990126e-01
254617	0.426427	0.427179	0.425621	0.0648128	0.0596177	0.0706843	1.834851e-01
254618	0.410467	0.410802	0.410126	0.209733	0.201599	0.218295	5.612372e-01
254621	0.397029	0.397048	0.397009	0.389046	0.388511	0.389582	9.834369e-01
254622	0.4054	0.405649	0.405144	0.255485	0.248017	0.263191	6.759951e-01
254623	0.428759	0.429917	0.427546	0.29085	0.28686	0.29511	7.103626e-01
254625	0.408872	0.409161	0.408577	0.222139	0.214593	0.230006	5.929678e-01
254628	0.412539	0.412952	0.412068	0.135648	0.127603	0.144346	3.793651e-01
254629	0.405568	0.405845	0.405292	0.238565	0.230875	0.24653	6.369526e-01
254633	0.416113	0.416723	0.415497	0.110992	0.103817	0.118951	3.127728e-01
254635	0.409967	0.410554	0.409354	0.127446	0.116739	0.139212	3.623390e-01
254637	0.419686	0.420506	0.418861	0.0468461	0.0424397	0.0519699	1.406061e-01
254638	0.415019	0.415574	0.414472	0.116394	0.109147	0.124358	3.278008e-01
254645	0.422652	0.423724	0.421581	0.0529804	0.0487782	0.0579159	1.551705e-01
254646	0.424516	0.42518	0.423972	0.0623955	0.0579176	0.0674658	1.787494e-01
254648	0.406158	0.406888	0.405779	0.245718	0.235001	0.257286	6.522882e-01
254649	0.403212	0.403491	0.402927	0.283313	0.275339	0.291514	7.429223e-01
254650	0.422864	0.423503	0.422086	0.143627	0.136952	0.150848	1
254652	0.40027	0.400446	0.400082	0.325802	0.320704	0.330965	8.423522e-01
254654	0.411203	0.411601	0.410799	0.20304	0.193797	0.212878	5.442738e-01
254655	0.412688	0.413088	0.412226	0.133797	0.126036	0.142176	3.745486e-01
254657	0.398831	0.398928	0.398734	0.349617	0.346912	0.352341	8.965815e-01
254658	0.404047	0.404358	0.403733	0.250084	0.24185	0.258598	6.662212e-01
254660	0.415884	0.416514	0.415217	0.110759	0.103272	0.119091	1
254661	0.411768	0.412265	0.411257	0.142305	0.133037	0.152387	3.969830e-01
254663	0.420134	0.420945	0.419318	0.0423641	0.0383932	0.0469793	1.279249e-01
254666	0.408614	0.408915	0.408307	0.224483	0.216554	0.232758	5.988677e-01
254667	0.416835	0.41751	0.416123	0.0733916	0.0672109	0.0804012	2.146090e-01
254669	0.413831	0.414342	0.413305	0.129841	0.121751	0.13869	3.631170e-01
254670	0.413555	0.413938	0.413168	0.178848	0.171493	0.186681	1
254671	0.415474	0.415927	0.415019	0.139258	0.132875	0.146135	3.842066e-01
254672	0.41027	0.410728	0.409795	0.166661	0.156823	0.177242	4.589395e-01
254673	0.413413	0.413891	0.41293	0.128644	0.121	0.136948	3.606899e-01
254678	0.400795	0.400959	0.400631	0.317392	0.312844	0.322	8.229783e-01
254684	0.402494	0.402791	0.402192	0.268736	0.261042	0.276644	7.115735e-01
254687	0.397202	0.397229	0.397175	0.384163	0.383395	0.384933	9.729015e-01
254693	0.396874	0.396881	0.396867	0.393462	0.39327	0.393654	9.929312e-01
254696	0.406236	0.406986	0.405526	0.321627	0.318	0.325373	8.212668e-01
254707	0.397258	0.397288	0.397228	0.383021	0.382235	0.383808	9.704008e-01
254709	0.397329	0.397361	0.397297	0.380933	0.380027	0.381841	9.658887e-01
254722	0.39693	0.396944	0.396917	0.391813	0.391436	0.392191	9.893920e-01
254736	0.397092	0.397112	0.397073	0.387313	0.386768	0.387859	9.796973e-01
254754	0.411977	0.412481	0.411456	0.115563	0.10708	0.124844	3.295596e-01
254758	0.397919	0.397995	0.397842	0.367596	0.365464	0.369739	9.366445e-01
254759	0.398758	0.398878	0.398638	0.350949	0.347625	0.354301	8.995758e-01
254761	0.417515	0.418163	0.416856	0.0535936	0.0486364	0.0592511	1.607028e-01
254773	0.397345	0.397388	0.397302	0.380534	0.379323	0.381748	9.650209e-01
254791	0.396812	0.396815	0.396809	0.395351	0.395267	0.395435	9.969756e-01
254796	0.3998	0.399962	0.399637	0.333036	0.328555	0.337572	8.589743e-01
254798	0.39731	0.39735	0.397271	0.3814	0.380272	0.382531	9.669054e-01
254803	0.397318	0.397359	0.397278	0.381249	0.380105	0.382395	9.665717e-01
254805	0.397198	0.397224	0.397173	0.384272	0.383544	0.385001	9.731367e-01
254808	0.397125	0.397147	0.397103	0.386434	0.385822	0.387046	9.777976e-01
254811	0.397174	0.397187	0.397147	0.38523	0.384546	0.3859	9.751855e-01
254850	0.397384	0.397428	0.397341	0.379581	0.378354	0.380811	1
254867	0.397249	0.397281	0.397218	0.38296	0.382074	0.383848	9.702924e-01
254870	0.397207	0.397233	0.397181	0.384053	0.383315	0.384792	1
254872	0.397163	0.397185	0.397132	0.385441	0.384563	0.386311	9.756484e-01
254876	0.397172	0.397186	0.397144	0.385258	0.384526	0.385975	9.752468e-01
254877	0.409798	0.41051	0.409067	0.28596	0.279912	0.292259	7.359958e-01
254895	0.397483	0.397523	0.397444	0.37719	0.37607	0.378313	9.577298e-01
