Dataset 	CL_b 	CL_b_up 	CL_b_do 	CL_s+b 	CL_s+b_up 	CL_s+b_do	CLs_exp	  \\ 
254601	0.620013	0.619839	0.612607	0.499279	0.490709	0.5	7.585969e-01
254602	0.564533	0.569287	0.559746	0.5	0.5	0.5	8.709341e-01
254604	0.606634	0.606147	0.607135	0.240954	0.223852	0.259341	3.301584e-01
254605	0.609428	0.609192	0.609666	0.404405	0.394241	0.414783	6.032093e-01
254606	0.611228	0.610581	0.611879	0.385402	0.373056	0.398144	5.660736e-01
254607	0.614454	0.614239	0.614922	0.460983	0.451589	0.470771	6.973481e-01
254608	0.613477	0.613255	0.613702	0.449432	0.439702	0.45931	6.777827e-01
254609	0.613284	0.613056	0.613515	0.447046	0.436998	0.457254	6.737433e-01
254610	0.600764	0.600395	0.601139	0.322865	0.308906	0.337542	1
254611	0.597178	0.596256	0.59811	0.0529466	0.0453021	0.0622224	6.246514e-02
254612	0.608689	0.608293	0.608964	0.396832	0.385046	0.408706	5.909498e-01
254613	0.615618	0.61522	0.616023	0.377302	0.361377	0.393724	5.441391e-01
254614	0.606398	0.606038	0.606765	0.335807	0.32071	0.351582	4.877591e-01
254615	0.608779	0.608782	0.609166	0.321618	0.308416	0.335712	4.597148e-01
254617	0.600813	0.600204	0.601448	0.140497	0.1282	0.154152	1.823539e-01
254618	0.593907	0.591994	0.595837	0.399	0.387751	0.411034	6.216299e-01
254619	0.588578	0.58779	0.589501	0.22738	0.216527	0.239014	3.313533e-01
254620	0.608652	0.608196	0.608954	0.399204	0.387081	0.411417	1
254621	0.583448	0.589045	0.577799	0.5	0.5	0.5	8.331048e-01
254622	0.617656	0.617477	0.617834	0.480718	0.470711	0.490841	7.280789e-01
254625	0.600798	0.600073	0.601542	0.0940051	0.082431	0.107457	1.159733e-01
254627	0.577626	0.582792	0.572417	0.5	0.5	0.5	8.447482e-01
254628	0.607741	0.60744	0.608168	0.385935	0.374281	0.398098	5.731847e-01
