Dataset 	CL_b 	CL_b_up 	CL_b_do 	CL_s+b 	CL_s+b_up 	CL_s+b_do	CLs_exp	  \\ 
254600	0.280045	0.280234	0.279855	0.236766	0.234327	0.239229	1
254601	0.284013	0.28436	0.283663	0.206545	0.202197	0.210986	8.045151e-01
254602	0.285301	0.285848	0.284744	0.183577	0.177275	0.190102	7.378879e-01
254604	0.299857	0.300352	0.299261	0.141993	0.136217	0.148053	5.846571e-01
254606	0.282531	0.282901	0.282158	0.213716	0.209133	0.218398	8.272316e-01
254612	0.368926	0.372442	0.36504	0.230331	0.227952	0.23283	6.869059e-01
254618	0.290542	0.29096	0.290115	0.170506	0.165201	0.175993	6.888860e-01
254620	0.30567	0.306633	0.304684	0.0767564	0.0712837	0.0827957	1
254622	0.299204	0.299982	0.298465	0.122134	0.114909	0.129941	5.236726e-01
254632	0.283358	0.283633	0.283081	0.211161	0.207693	0.214685	8.184761e-01
254635	0.280946	0.281216	0.280674	0.229109	0.225658	0.232611	8.715033e-01
254637	0.277466	0.277538	0.277397	0.264038	0.263086	0.264995	9.676451e-01
254638	0.306218	0.307262	0.30518	0.0905678	0.084459	0.0973202	4.061615e-01
254639	0.282977	0.283311	0.28264	0.214048	0.209858	0.218319	8.270911e-01
254645	0.293563	0.294162	0.29295	0.13495	0.12872	0.141512	5.752854e-01
254648	0.289636	0.290244	0.289011	0.174881	0.16722	0.182914	7.034969e-01
254649	0.288357	0.28889	0.287813	0.160525	0.154556	0.166729	6.642086e-01
254656	0.288292	0.288673	0.287905	0.181965	0.177198	0.186868	7.267002e-01
254659	0.28456	0.284952	0.284164	0.187827	0.183274	0.192492	7.515584e-01
254672	0.301849	0.302649	0.301035	0.0922227	0.0863556	0.0985934	4.190321e-01
254678	0.282659	0.282928	0.282386	0.21604	0.212616	0.219517	8.331397e-01
254679	0.277085	0.277123	0.277047	0.26923	0.268713	0.269748	9.811557e-01
254681	0.277351	0.277403	0.277298	0.265529	0.264828	0.266231	9.715511e-01
254682	0.278011	0.278117	0.277906	0.255851	0.254465	0.257244	9.462393e-01
254683	0.276708	0.276715	0.276702	0.275093	0.275004	0.275182	9.961436e-01
254686	0.277133	0.277169	0.277097	0.268553	0.26807	0.269036	9.794028e-01
254687	0.278181	0.278284	0.278077	0.255244	0.253878	0.256616	9.443332e-01
254688	0.283204	0.283493	0.282912	0.21223	0.208584	0.215939	8.217025e-01
254690	0.291508	0.293033	0.290066	0.246561	0.244935	0.248291	1
254693	0.278961	0.279124	0.278798	0.255072	0.253779	0.256371	9.420583e-01
254694	0.283441	0.283841	0.28304	0.27179	0.271513	0.272067	9.722713e-01
254695	0.279248	0.279447	0.27905	0.267472	0.266843	0.268104	9.717619e-01
254696	0.282328	0.282576	0.282079	0.218466	0.215328	0.221648	8.403497e-01
254700	0.277359	0.277417	0.277302	0.265389	0.264617	0.266163	1
254706	0.278381	0.278501	0.278261	0.250895	0.249331	0.252469	9.330418e-01
254707	0.277782	0.277873	0.27769	0.259931	0.258716	0.261151	9.568444e-01
254712	0.2901	0.290896	0.289305	0.270403	0.270064	0.270743	9.533467e-01
254714	0.277199	0.277241	0.277157	0.267653	0.267091	0.268216	9.770688e-01
254717	0.277906	0.277993	0.277819	0.257019	0.255866	0.258177	9.493767e-01
254719	0.277204	0.277246	0.277161	0.267692	0.267128	0.268257	9.771515e-01
254720	0.277491	0.277558	0.277427	0.26363	0.262732	0.264533	1
254721	0.27709	0.277124	0.277056	0.268907	0.268447	0.269368	9.803628e-01
254722	0.277476	0.277542	0.277413	0.263093	0.262209	0.263984	9.653172e-01
254723	0.278444	0.278552	0.278337	0.274786	0.274681	0.274891	9.912771e-01
254724	0.277271	0.277316	0.277226	0.266619	0.266017	0.267221	9.743893e-01
254725	0.277055	0.27709	0.27702	0.26935	0.268878	0.269824	9.815176e-01
254729	0.278035	0.278132	0.277938	0.255295	0.254013	0.256582	9.448061e-01
254733	0.277768	0.277857	0.277678	0.258522	0.257373	0.259675	9.534122e-01
254734	0.277835	0.277929	0.277741	0.258003	0.256751	0.259261	9.519721e-01
254738	0.277187	0.27723	0.277144	0.267799	0.26722	0.26838	9.774518e-01
254739	0.278112	0.278226	0.277997	0.25435	0.252853	0.255855	9.422806e-01
254742	0.276932	0.276956	0.276908	0.271552	0.271232	0.271874	9.871190e-01
254744	0.277824	0.277903	0.277744	0.259625	0.258581	0.260672	9.559907e-01
254752	0.278555	0.278685	0.278424	0.269959	0.269544	0.270376	9.794202e-01
254756	0.277725	0.277803	0.277647	0.259613	0.258573	0.260656	9.561970e-01
254757	0.27972	0.279882	0.279557	0.239615	0.237513	0.241734	9.014183e-01
254758	0.27844	0.278563	0.278317	0.250433	0.248843	0.252033	9.317483e-01
254761	0.286961	0.287297	0.286618	0.188987	0.184745	0.193326	7.494624e-01
254762	0.2808	0.281095	0.280503	0.228612	0.225659	0.231604	8.705523e-01
254764	0.283853	0.284184	0.283519	0.207795	0.203624	0.21205	8.082653e-01
254766	0.277546	0.277612	0.27748	0.26293	0.262053	0.26381	9.647514e-01
254772	0.280197	0.280432	0.279963	0.246439	0.244651	0.24824	9.175796e-01
254773	0.280667	0.280974	0.280359	0.242306	0.240001	0.244634	9.060336e-01
254774	0.278027	0.278134	0.27792	0.256995	0.255572	0.258426	9.490296e-01
254792	0.277724	0.277804	0.277644	0.259513	0.258451	0.260579	9.559537e-01
254798	0.277055	0.27709	0.277019	0.269699	0.269221	0.270177	9.823604e-01
254800	0.277594	0.277669	0.277519	0.26109	0.260091	0.262093	1
254803	0.277636	0.277716	0.277555	0.261425	0.260354	0.2625	9.608566e-01
254811	0.276857	0.276877	0.276838	0.27267	0.272402	0.272939	9.899834e-01
254815	0.27714	0.277178	0.277101	0.268443	0.267927	0.26896	9.791227e-01
254817	0.278467	0.278577	0.278357	0.252078	0.25063	0.253534	9.357901e-01
254822	0.2772	0.277241	0.27716	0.267601	0.267057	0.268145	9.769385e-01
254824	0.277277	0.277331	0.277223	0.266529	0.265805	0.267255	9.741572e-01
254829	0.284942	0.285532	0.28435	0.257001	0.255707	0.258304	9.327419e-01
254837	0.277005	0.277034	0.276976	0.270411	0.270017	0.270806	9.841966e-01
254841	0.280895	0.281153	0.280634	0.229911	0.226646	0.233222	8.737053e-01
254847	0.277512	0.277577	0.277447	0.262168	0.261305	0.263033	9.629689e-01
254849	0.277659	0.277742	0.277576	0.261454	0.260346	0.262567	9.608725e-01
254851	0.277144	0.27718	0.277108	0.268378	0.267888	0.268868	9.789542e-01
254856	0.277801	0.277873	0.27773	0.259779	0.258832	0.26073	9.564250e-01
254857	0.276923	0.276946	0.276899	0.271662	0.271344	0.27198	9.874047e-01
254861	0.278635	0.278783	0.278486	0.246559	0.244646	0.248485	9.215699e-01
254862	0.277934	0.278024	0.277845	0.256762	0.255584	0.257945	9.486755e-01
254863	0.277528	0.277591	0.277465	0.263162	0.262324	0.264003	9.653613e-01
254867	0.277202	0.277241	0.277163	0.267577	0.26705	0.268106	9.768778e-01
254870	0.277053	0.277086	0.277021	0.269696	0.269259	0.270133	1
254871	0.277429	0.277493	0.277361	0.264463	0.263556	0.26537	9.687711e-01
254872	0.278199	0.278315	0.278083	0.253225	0.251697	0.254761	9.392782e-01
254876	0.277247	0.277292	0.277202	0.266956	0.266349	0.267564	9.752647e-01
254879	0.277205	0.277246	0.277163	0.267531	0.26697	0.268094	9.767602e-01
254881	0.278266	0.278381	0.278152	0.254407	0.252908	0.255915	9.420567e-01
254882	0.277388	0.277444	0.277332	0.265043	0.2643	0.265788	9.702813e-01
254884	0.281465	0.281761	0.281166	0.217084	0.213432	0.220797	8.386797e-01
254887	0.280744	0.28094	0.280547	0.231248	0.228776	0.233746	8.775229e-01
254888	0.277486	0.277548	0.277427	0.263602	0.262777	0.264432	9.665349e-01
254890	0.277814	0.277898	0.277729	0.259575	0.258457	0.260698	1
254891	0.277352	0.277399	0.277304	0.265496	0.264865	0.266129	9.714701e-01
254893	0.277912	0.277997	0.277827	0.256991	0.255865	0.258122	9.492929e-01
254894	0.277868	0.277951	0.277785	0.258919	0.257823	0.260019	9.541498e-01
