Dataset 	CL_b 	CL_b_up 	CL_b_do 	CL_s+b 	CL_s+b_up 	CL_s+b_do	CLs_exp	  \\ 
254603	0.617467	0.624628	0.610227	0.5	0.5	0.5	7.650656e-01
254605	0.643511	0.652335	0.634537	0.5	0.5	0.5	7.129783e-01
254609	0.672381	0.681975	0.662595	0.5	0.5	0.5	6.552376e-01
254610	0.646672	0.655849	0.637335	0.5	0.5	0.5	1
254611	0.837617	0.836341	0.838657	0.434137	0.40743	0.461571	2.499121e-01
254612	0.618784	0.625833	0.611655	0.5	0.5	0.5	7.624317e-01
254613	0.551613	0.554705	0.548362	0.5	0.5	0.5	8.967735e-01
254620	0.784416	0.796865	0.771296	0.5	0.5	0.5	1
254621	0.534165	0.536298	0.532028	0.5	0.5	0.5	9.316698e-01
254622	0.605727	0.612294	0.599098	0.5	0.5	0.5	7.885461e-01
254623	0.615708	0.622606	0.608735	0.5	0.5	0.5	7.685832e-01
254625	0.624291	0.629753	0.618724	0.5	0.5	0.5	7.514175e-01
254626	0.615397	0.622053	0.608671	0.5	0.5	0.5	7.692066e-01
254627	0.556613	0.561054	0.552152	0.5	0.5	0.5	8.867741e-01
254628	0.502097	0.502232	0.501961	0.5	0.5	0.5	9.958062e-01
254629	0.623058	0.632146	0.613833	0.5	0.5	0.5	7.538848e-01
254634	0.650791	0.659593	0.641835	0.5	0.5	0.5	6.984183e-01
254635	0.511496	0.512401	0.51059	0.5	0.5	0.5	9.770087e-01
254637	0.602428	0.608578	0.596225	0.5	0.5	0.5	7.951430e-01
254638	0.616961	0.622698	0.611013	0.5	0.5	0.5	7.660770e-01
254641	0.594558	0.601115	0.587942	0.5	0.5	0.5	8.108837e-01
254646	0.698705	0.705187	0.691784	0.5	0.5	0.5	6.025893e-01
254649	0.536276	0.538835	0.533711	0.5	0.5	0.5	9.274477e-01
254650	0.733823	0.745797	0.72141	0.5	0.5	0.5	1
254653	0.500135	0.500144	0.500126	0.5	0.5	0.5	9.997297e-01
254654	0.627667	0.633915	0.621189	0.5	0.5	0.5	7.446670e-01
254655	0.793746	0.806141	0.780681	0.5	0.5	0.5	4.125088e-01
254656	0.508409	0.509106	0.507711	0.5	0.5	0.5	9.831828e-01
254657	0.631226	0.638802	0.623558	0.5	0.5	0.5	7.375476e-01
254659	0.529575	0.531307	0.52784	0.5	0.5	0.5	9.408506e-01
254661	0.595823	0.602332	0.589256	0.5	0.5	0.5	8.083538e-01
254663	0.628542	0.634225	0.62301	0.5	0.5	0.5	7.429170e-01
254665	0.664634	0.672875	0.656247	0.5	0.5	0.5	6.707320e-01
254666	0.728199	0.738914	0.717146	0.5	0.5	0.5	5.436017e-01
254669	0.607302	0.613413	0.601139	0.5	0.5	0.5	7.853952e-01
254671	0.650151	0.660735	0.639345	0.5	0.5	0.5	6.996988e-01
254672	0.684353	0.694209	0.674286	0.5	0.5	0.5	6.312943e-01
254673	0.796091	0.807893	0.783638	0.5	0.5	0.5	4.078184e-01
254674	0.585342	0.589911	0.580768	0.5	0.5	0.5	8.293163e-01
254678	0.546129	0.549173	0.543077	0.5	0.5	0.5	9.077412e-01
254684	0.530618	0.532532	0.528701	0.5	0.5	0.5	9.387640e-01
254687	0.505403	0.50572	0.505085	0.5	0.5	0.5	9.891947e-01
254696	0.544367	0.546971	0.541758	0.5	0.5	0.5	9.112652e-01
254701	0.525746	0.527273	0.524218	0.5	0.5	0.5	9.485076e-01
254705	0.50862	0.509125	0.508112	0.5	0.5	0.5	9.827603e-01
254707	0.509077	0.509604	0.50855	0.5	0.5	0.5	9.818452e-01
254709	0.515389	0.516452	0.514324	0.5	0.5	0.5	9.692227e-01
254717	0.506599	0.50711	0.506087	0.5	0.5	0.5	9.868026e-01
254722	0.503442	0.503672	0.503211	0.5	0.5	0.5	9.931166e-01
254725	0.505078	0.505388	0.504767	0.5	0.5	0.5	9.898438e-01
254733	0.507	0.507457	0.506542	0.5	0.5	0.5	9.860009e-01
254738	0.505456	0.505776	0.505135	0.5	0.5	0.5	9.890890e-01
254739	0.513196	0.513977	0.512415	0.5	0.5	0.5	9.736072e-01
254748	0.511413	0.51209	0.510736	0.5	0.5	0.5	9.771738e-01
254754	0.589348	0.594887	0.583766	0.5	0.5	0.5	8.213035e-01
254759	0.515358	0.516359	0.514355	0.5	0.5	0.5	9.692845e-01
254760	0.514859	0.515813	0.513905	0.5	0.5	0.5	1
254761	0.677324	0.686136	0.668342	0.5	0.5	0.5	6.453517e-01
254766	0.514511	0.515436	0.513586	0.5	0.5	0.5	9.709773e-01
254780	0.515128	0.51603	0.514227	0.5	0.5	0.5	1
254796	0.537999	0.540301	0.535693	0.5	0.5	0.5	9.240013e-01
254798	0.505219	0.50555	0.504887	0.5	0.5	0.5	9.895624e-01
254804	0.50832	0.508972	0.507668	0.5	0.5	0.5	9.833603e-01
254808	0.505181	0.505523	0.504838	0.5	0.5	0.5	9.896386e-01
254811	0.500499	0.500528	0.500469	0.5	0.5	0.5	9.990025e-01
254842	0.509975	0.510603	0.509346	0.5	0.5	0.5	9.800503e-01
254847	0.507041	0.50749	0.506591	0.5	0.5	0.5	9.859181e-01
254851	0.510843	0.511479	0.510208	0.5	0.5	0.5	9.783132e-01
254860	0.515957	0.516913	0.515	0.5	0.5	0.5	1
254863	0.519152	0.520463	0.51784	0.5	0.5	0.5	9.616958e-01
254895	0.503514	0.503719	0.503309	0.5	0.5	0.5	9.929723e-01
254901	0.518063	0.519326	0.516798	0.5	0.5	0.5	9.638748e-01
254903	0.504592	0.50489	0.504293	0.5	0.5	0.5	9.908168e-01
254908	0.503707	0.503982	0.503433	0.5	0.5	0.5	9.925854e-01
254910	0.557602	0.56112	0.554071	0.5	0.5	0.5	1
254912	0.505353	0.505759	0.504947	0.5	0.5	0.5	9.892934e-01
254914	0.506592	0.506984	0.506201	0.5	0.5	0.5	9.868155e-01
254916	0.504848	0.505161	0.504536	0.5	0.5	0.5	9.903030e-01
254917	0.509994	0.510611	0.509377	0.5	0.5	0.5	9.800119e-01
254926	0.507133	0.507548	0.506718	0.5	0.5	0.5	9.857343e-01
254933	0.500535	0.500569	0.500501	0.5	0.5	0.5	9.989308e-01
254937	0.503552	0.503762	0.503342	0.5	0.5	0.5	9.928952e-01
254938	0.507833	0.508294	0.507372	0.5	0.5	0.5	9.843339e-01
254944	0.518448	0.519841	0.517055	0.5	0.5	0.5	9.631031e-01
254946	0.501482	0.501724	0.501371	0.5	0.5	0.5	9.970359e-01
254951	0.508794	0.509319	0.508268	0.5	0.5	0.5	9.824126e-01
254960	0.502312	0.502461	0.502162	0.5	0.5	0.5	1
254962	0.500964	0.501027	0.500902	0.5	0.5	0.5	9.980715e-01
254963	0.521658	0.522961	0.520353	0.5	0.5	0.5	9.566840e-01
