Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254626		0.447284		0.447289		0.447489		0.317708		0.309061		0.32663		0.732660
254627		0.447437		0.447504		0.446627		0.330085		0.322064		0.337319		0.758435
254628		0.44796		0.44801		0.447916		0.0767438		0.0656579		0.0892818		0.194802
254629		0.447703		0.447773		0.447637		0.0445854		0.035387		0.0556036		0.116806
254630		0.447604		0.44763		0.447624		0.0872478		0.0751884		0.100719		0.220130
254631		0.44737		0.447372		0.447399		0.14582		0.132717		0.159767		0.356414
254632		0.447417		0.447332		0.447442		0.313529		0.304966		0.322135		0.723577
254633		0.447537		0.447494		0.447482		0.240471		0.228678		0.252578		0.566711
254634		0.447539		0.447516		0.447493		0.159229		0.145864		0.173431		0.386628
254635		0.447285		0.447294		0.447279		0.309606		0.301048		0.318275		0.715528
254636		0.446953		0.447194		0.446957		0.370787		0.365905		0.375926		0.844292
254637		0.447454		0.447487		0.447417		0.193798		0.180714		0.20747		0.464237
254638		0.447675		0.447832		0.447443		0.103023		0.0903943		0.116792		0.257225
254639		0.447335		0.447272		0.447292		0.251357		0.240557		0.262348		0.590697
254641		0.446879		0.446885		0.446878		0.3557		0.34921		0.362233		0.813102
254643		0.449007		0.449015		0.449011		0.430311		0.429058		0.431574		0.962184
254644		0.447355		0.447379		0.447318		0.173459		0.159942		0.187664		0.418953
254645		0.447469		0.447487		0.447425		0.172576		0.15868		0.187243		0.416805
254646		0.447573		0.447328		0.447513		0.197551		0.184471		0.211051		0.472385
254647		0.447581		0.447626		0.44754		0.0795167		0.0678848		0.0925974		0.201760
254648		0.446792		0.446625		0.446797		0.351451		0.344713		0.357994		0.804416
254649		0.447743		0.447774		0.447777		0.0236669		0.0172786		0.0319543		0.064035
254650		0.447327		0.447395		0.447315		0.283033		0.273559		0.29272		0.658896
254651		0.447636		0.44766		0.447364		0.0934487		0.0812064		0.106913		0.234764
254652		0.447661		0.447713		0.447643		0.0764045		0.0649257		0.0893708		0.194251
254653		0.44738		0.447399		0.447301		0.274621		0.2642		0.285188		0.640778
254654		0.44743		0.44739		0.447562		0.196145		0.183404		0.209548		0.469486
254655		0.447537		0.44749		0.447476		0.185432		0.172955		0.198501		0.445481
254656		0.447552		0.447661		0.447539		0.209889		0.19718		0.223067		0.499704
254657		0.448205		0.448419		0.448192		0.0269075		0.0201039		0.0355769		0.072157
254658		0.447675		0.447687		0.447467		0.0793358		0.0674063		0.0927398		0.201244
254659		0.446712		0.446821		0.446739		0.372174		0.367726		0.376811		0.847642
254660		0.448957		0.44739		0.449273		0.421371		0.418493		0.423575		0.944122
254661		0.448525		0.448419		0.44862		0.423448		0.421635		0.425254		0.949217
254662		0.447176		0.446888		0.44714		0.388251		0.383963		0.392207		0.879912
254663		0.446767		0.44804		0.446832		0.339857		0.334595		0.346486		0.780231
254665		0.446896		0.446892		0.446906		0.364735		0.359471		0.37003		0.831854
254666		0.447695		0.447572		0.447644		0.243155		0.231978		0.254547		0.572276
254667		0.447734		0.447882		0.447633		0.156489		0.142936		0.170925		0.380159
254669		0.447651		0.447675		0.447579		0.228474		0.216153		0.24118		0.540349
254670		0.447432		0.447508		0.447364		0.356265		0.349841		0.362745		0.813193
254671		0.44751		0.447533		0.447478		0.291912		0.282804		0.30116		0.677517
254672		0.446914		0.4469		0.447182		0.384154		0.379875		0.388694		0.871994
254673		0.447492		0.4475		0.447452		0.248769		0.236844		0.261026		0.584812
254674		0.447263		0.447305		0.447227		0.357036		0.351417		0.362697		0.815130
254675		0.447153		0.447142		0.447167		0.411919		0.409492		0.414352		0.928482
254676		0.453223		0.45302		0.454452		0.450872		0.450493		0.452235		0.995264
254677		0.449009		0.448671		0.448986		0.427897		0.425874		0.429247		0.957281
254678		0.447119		0.447104		0.446735		0.414186		0.411858		0.415783		0.933179
254679		0.446985		0.446945		0.447131		0.438078		0.437387		0.438863		0.981999
254680		0.447098		0.447086		0.447111		0.411706		0.409392		0.414024		0.928159
254681		0.447156		0.44719		0.447132		0.390573		0.386918		0.394248		0.884730
254682		0.446846		0.446829		0.446874		0.376695		0.372116		0.381298		0.856730
254683		0.447139		0.447145		0.44714		0.401732		0.398885		0.40459		0.907672
254684		0.446738		0.44673		0.446908		0.348875		0.342646		0.355349		0.799147
254685		0.44675		0.446734		0.446783		0.379245		0.374744		0.383774		0.862188
254686		0.447157		0.447194		0.44713		0.389493		0.385825		0.39318		0.882506
254687		0.447082		0.447103		0.447092		0.406426		0.403718		0.409171		0.917399
254688		0.446746		0.446721		0.446765		0.376272		0.371788		0.380765		0.856052
254690		0.446859		0.446834		0.446893		0.379915		0.375421		0.384432		0.863357
254691		0.447136		0.447159		0.447121		0.393775		0.390399		0.397167		0.891353
254693		0.44685		0.44683		0.44688		0.37751		0.373159		0.381882		0.858407
254694		0.447201		0.446861		0.447159		0.384547		0.380081		0.388568		0.872232
254695		0.447111		0.447124		0.447104		0.397019		0.393697		0.400355		0.898066
254696		0.446645		0.447481		0.446633		0.334393		0.328276		0.341521		0.769009
254697		0.447116		0.447096		0.447104		0.394639		0.391269		0.397973		0.893169
254698		0.44711		0.447125		0.447101		0.396328		0.393018		0.399652		0.896649
254699		0.446787		0.446758		0.447116		0.384283		0.380248		0.388631		0.872514
254700		0.4471		0.447099		0.447107		0.403137		0.400242		0.406044		0.910631
254701		0.446752		0.446734		0.446785		0.380481		0.376125		0.384862		0.864736
254702		0.446886		0.446857		0.447184		0.383578		0.379624		0.38788		0.870863
254703		0.446801		0.44679		0.446816		0.364585		0.359385		0.369811		0.831731
254704		0.447123		0.447108		0.447108		0.393727		0.390259		0.397157		0.891280
254705		0.447101		0.447071		0.447098		0.398141		0.394996		0.40125		0.900387
254706		0.44709		0.447116		0.447075		0.390425		0.386839		0.39403		0.884556
254707		0.446868		0.446841		0.446797		0.381286		0.377078		0.385465		0.866169
254708		0.447199		0.446909		0.44717		0.389197		0.385068		0.392957		0.881813
254709		0.447164		0.44719		0.447146		0.393097		0.389665		0.396546		0.889903
254710		0.447125		0.447119		0.447104		0.405469		0.402569		0.408352		0.915355
254711		0.446898		0.446868		0.447167		0.383917		0.379663		0.388494		0.871535
254712		0.447174		0.446884		0.447141		0.387402		0.383255		0.391163		0.878168
254714		0.446863		0.446841		0.446891		0.379649		0.375386		0.383931		0.862799
254715		0.447224		0.44724		0.447215		0.397959		0.394884		0.401051		0.899769
254716		0.446915		0.446893		0.447223		0.382734		0.378433		0.387389		0.869063
254717		0.447194		0.446875		0.447155		0.386419		0.382147		0.39027		0.876103
254718		0.447123		0.447143		0.44711		0.394198		0.390934		0.397475		0.892246
254719		0.447118		0.44713		0.447112		0.397143		0.393981		0.400319		0.898305
254720		0.447097		0.446792		0.447081		0.389457		0.385454		0.393151		0.882552
254721		0.446839		0.446824		0.446866		0.375526		0.37092		0.380158		0.854327
254722		0.447143		0.447168		0.447125		0.39272		0.38925		0.396205		0.889170
254723		0.447105		0.44708		0.447098		0.396214		0.392947		0.399445		0.896425
254724		0.447132		0.447151		0.447119		0.394949		0.391657		0.398256		0.893774
254725		0.446879		0.446853		0.447175		0.382754		0.378671		0.387187		0.869175
254726		0.44714		0.44717		0.447121		0.392059		0.388476		0.395661		0.887817
254727		0.447081		0.447091		0.4471		0.395619		0.392385		0.398899		0.895250
254729		0.446742		0.446726		0.446773		0.378626		0.374271		0.383007		0.860927
254731		0.447108		0.446786		0.447088		0.388432		0.38428		0.392252		0.880419
254733		0.44711		0.447107		0.447093		0.405032		0.402313		0.407734		0.914488
254734		0.44682		0.446805		0.446736		0.370584		0.365903		0.375155		0.844134
254735		0.447233		0.447242		0.447154		0.436136		0.435426		0.436786		0.977569
254736		0.447094		0.447097		0.447097		0.401006		0.398075		0.403947		0.906276
254738		0.447124		0.447146		0.44711		0.394096		0.390669		0.397538		0.892036
254739		0.446785		0.446755		0.447105		0.384226		0.380088		0.388664		0.872399
254740		0.446752		0.446735		0.446783		0.379459		0.375224		0.383718		0.862627
254742		0.447099		0.44709		0.44711		0.409199		0.40664		0.411764		0.923036
254743		0.446869		0.446843		0.446902		0.379611		0.375194		0.384048		0.862709
254744		0.447081		0.447102		0.44707		0.391108		0.38755		0.394684		0.885979
254747		0.447107		0.447113		0.447107		0.400289		0.397255		0.403334		0.904781
254748		0.446836		0.446821		0.44676		0.375972		0.371482		0.380442		0.855254
254752		0.446877		0.446851		0.447182		0.382003		0.377782		0.386586		0.867630
254754		0.447615		0.447346		0.447564		0.190575		0.177213		0.204372		0.456822
254755		0.447114		0.447104		0.447127		0.410239		0.40792		0.412564		0.925130
254756		0.446816		0.446807		0.44683		0.363198		0.357831		0.368596		0.828822
254757		0.447188		0.446884		0.447152		0.386536		0.382128		0.390543		0.876356
254758		0.447112		0.447128		0.447103		0.395256		0.392084		0.398441		0.894442
254759		0.447187		0.446888		0.447153		0.387962		0.383763		0.391771		0.879296
254760		0.447159		0.447196		0.447135		0.389374		0.385698		0.39307		0.882256
254761		0.447419		0.447439		0.447401		0.245552		0.233904		0.257495		0.577959
254762		0.447166		0.446897		0.447135		0.388428		0.38422		0.392272		0.880297
254763		0.446792		0.446763		0.447104		0.384754		0.380829		0.388974		0.873474
254764		0.446881		0.446853		0.447203		0.382931		0.378799		0.387433		0.869537
254765		0.447141		0.446807		0.447119		0.390535		0.386623		0.394083		0.884681
254766		0.447138		0.447164		0.447121		0.393187		0.389672		0.396719		0.890140
254767		0.447105		0.447107		0.447108		0.401679		0.398608		0.404762		0.907634
254768		0.447109		0.447107		0.44709		0.404118		0.4013		0.406919		0.912620
254769		0.447151		0.44718		0.44713		0.392817		0.389185		0.396468		0.889355
254771		0.446884		0.446859		0.447189		0.381806		0.377681		0.386294		0.867209
254772		0.446846		0.446828		0.446876		0.37739		0.372903		0.381899		0.858165
254773		0.446838		0.446828		0.446862		0.374837		0.370399		0.37941		0.852903
254774		0.447116		0.447118		0.447119		0.402261		0.399468		0.405063		0.908804
254775		0.447107		0.447101		0.447089		0.405642		0.403043		0.408222		0.915743
254776		0.447141		0.44717		0.447122		0.391127		0.387784		0.394486		0.885898
254778		0.446871		0.446847		0.447198		0.380392		0.376195		0.384979		0.864317
254779		0.447133		0.447121		0.446764		0.414397		0.41228		0.415799		0.933580
254780		0.447151		0.447184		0.447128		0.390959		0.387394		0.394542		0.885533
254781		0.447225		0.446889		0.447185		0.386228		0.381902		0.390124		0.875648
254782		0.446841		0.446819		0.447128		0.384447		0.380414		0.388766		0.872744
254783		0.447087		0.447106		0.447098		0.407512		0.404955		0.410103		0.919610
254784		0.448535		0.447054		0.44854		0.420861		0.418102		0.422749		0.943933
254785		0.446876		0.446847		0.447197		0.381862		0.377613		0.38649		0.867343
254786		0.446813		0.446806		0.446825		0.362272		0.357057		0.367516		0.826903
254787		0.446892		0.446865		0.447165		0.384167		0.380236		0.388426		0.872064
254788		0.446879		0.446853		0.447182		0.383161		0.379215		0.387464		0.870015
254789		0.447119		0.447115		0.447129		0.405379		0.402686		0.408084		0.915183
254790		0.447105		0.44708		0.447099		0.396835		0.393472		0.400163		0.897698
254791		0.447112		0.447106		0.447093		0.405619		0.402994		0.408225		0.915688
254792		0.44708		0.447097		0.447109		0.392634		0.389124		0.396203		0.889120
254793		0.446742		0.446725		0.446774		0.378606		0.374241		0.382997		0.860884
254794		0.447119		0.447136		0.44711		0.395984		0.392633		0.399351		0.895925
254796		0.447155		0.447168		0.447149		0.398111		0.395037		0.401199		0.900218
254797		0.446982		0.446986		0.446858		0.364569		0.35898		0.370036		0.831339
254798		0.447115		0.446796		0.447127		0.388723		0.384521		0.392641		0.881005
254800		0.446798		0.446641		0.446803		0.35147		0.345305		0.35744		0.804443
254802		0.446889		0.446891		0.446893		0.35971		0.354177		0.365278		0.821426
254803		0.447196		0.446874		0.447154		0.385771		0.38132		0.389795		0.874765
254804		0.447097		0.447101		0.447099		0.400688		0.397646		0.403742		0.905618
254805		0.446753		0.446735		0.446785		0.379786		0.375352		0.384246		0.863301
254806		0.44687		0.446844		0.447201		0.381207		0.377034		0.385768		0.866002
254808		0.447118		0.447128		0.447115		0.398947		0.395934		0.401972		0.902006
254809		0.446912		0.446879		0.446939		0.362802		0.35752		0.368102		0.827809
254810		0.446828		0.446816		0.446841		0.369503		0.36459		0.374341		0.841878
254811		0.446836		0.446822		0.44686		0.375177		0.370648		0.379729		0.853611
254820		0.447631		0.447508		0.447444		0.214728		0.202373		0.227288		0.510234
254877		0.449286		0.447441		0.448938		0.442684		0.440596		0.442845		0.986674
254910		0.446948		0.446984		0.446884		0.4347		0.433969		0.435411		0.975233
254942		0.447127		0.447112		0.44674		0.413662		0.411349		0.415243		0.932093
254943		0.447593		0.447636		0.447595		0.164961		0.151622		0.179076		0.399493
254944		0.446916		0.447106		0.446921		0.36965		0.364839		0.374681		0.842008
254946		0.453144		0.453061		0.453707		0.450724		0.450457		0.451452		0.995124
254947		0.449164		0.447665		0.455109		0.442945		0.441099		0.449377		0.987448
254948		0.448576		0.448479		0.448672		0.424376		0.422584		0.426165		0.950998
254949		0.454445		0.454629		0.454296		0.449918		0.449769		0.450106		0.990881
254980		0.447312		0.447314		0.4473		0.294101		0.285208		0.303126		0.682548
254981		0.479654		0.474464		0.481138		0.47685		0.471997		0.478411		0.994385
254982		0.4475		0.447188		0.449256		0.440714		0.439947		0.442765		0.986294
254983		0.446778		0.447133		0.448323		0.416132		0.414825		0.419165		0.937834
254984		0.447124		0.447111		0.446709		0.414045		0.411875		0.415451		0.932882
254995		0.446942		0.446993		0.446908		0.435381		0.434665		0.436118		0.976626
254996		0.447116		0.447114		0.447093		0.403943		0.401087		0.406781		0.912249
254997		0.447106		0.447106		0.447112		0.402366		0.399368		0.405376		0.909039
254998		0.447128		0.447119		0.44711		0.407272		0.404669		0.409855		0.919036
255000		0.448545		0.448354		0.448636		0.423818		0.422028		0.425544		0.949928
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254813		0.446809		0.4468		0.446821		0.361875		0.356564		0.367214		0.826086
254814		0.447156		0.44719		0.447132		0.389487		0.385927		0.393067		0.882497
254815		0.446764		0.446746		0.446795		0.381773		0.377759		0.385811		0.867382
254817		0.446715		0.447119		0.446971		0.415192		0.413934		0.417438		0.936043
254818		0.446821		0.446813		0.446833		0.362092		0.356622		0.367594		0.826515
254819		0.446835		0.446828		0.446846		0.365446		0.360315		0.370602		0.833450
254821		0.446765		0.446747		0.446797		0.381572		0.377304		0.385866		0.866965
254822		0.446759		0.446744		0.446791		0.380728		0.37644		0.385043		0.865233
254823		0.44708		0.447102		0.447089		0.406636		0.404273		0.409036		0.917833
254824		0.447094		0.447094		0.4471		0.402224		0.39918		0.405278		0.908771
254825		0.447177		0.44688		0.447142		0.387075		0.382853		0.390901		0.877489
254827		0.446801		0.446795		0.446812		0.360107		0.354722		0.365523		0.822426
254828		0.44713		0.447136		0.44713		0.400564		0.397648		0.403491		0.905298
254829		0.446779		0.44675		0.447116		0.383424		0.379337		0.387829		0.870757
254830		0.447112		0.447119		0.44711		0.400274		0.397217		0.403343		0.904740
254831		0.447107		0.447115		0.447105		0.399225		0.396249		0.402212		0.902598
254832		0.446885		0.446871		0.446785		0.375215		0.370749		0.379573		0.853592
254833		0.44689		0.446861		0.447168		0.383965		0.379834		0.388428		0.871652
254834		0.447101		0.446759		0.447077		0.385688		0.381404		0.389623		0.874781
254835		0.447105		0.447106		0.447111		0.40298		0.400089		0.40588		0.910297
254836		0.446854		0.446834		0.446881		0.378117		0.373812		0.382442		0.859653
254837		0.4471		0.447107		0.447099		0.399215		0.396157		0.402286		0.902592
254838		0.446892		0.446863		0.447175		0.383779		0.379783		0.388111		0.871263
254839		0.447109		0.447113		0.447111		0.401182		0.39824		0.404136		0.906607
254840		0.44685		0.446834		0.446877		0.376872		0.372371		0.381395		0.857087
254841		0.447147		0.447159		0.447141		0.399739		0.396666		0.402823		0.903573
254842		0.447131		0.447152		0.447117		0.394223		0.390847		0.397613		0.892282
254843		0.447104		0.447108		0.447106		0.400737		0.397772		0.403713		0.905705
254844		0.446749		0.446735		0.44678		0.379131		0.37481		0.383479		0.861956
254845		0.446838		0.446822		0.446865		0.376048		0.37159		0.380529		0.855409
254846		0.447175		0.446897		0.447146		0.389168		0.385101		0.392871		0.881802
254847		0.447107		0.447112		0.447109		0.400998		0.397958		0.404049		0.906232
254848		0.447111		0.447113		0.447114		0.401717		0.398697		0.404748		0.907700
254849		0.447108		0.447106		0.447087		0.403774		0.400968		0.406563		0.911918
254850		0.447108		0.447108		0.447113		0.402921		0.400046		0.405806		0.910171
254851		0.446827		0.446814		0.446827		0.368505		0.363631		0.373294		0.839813
254855		0.446866		0.446839		0.447196		0.381318		0.3772		0.385822		0.866238
254856		0.447198		0.446877		0.447159		0.38523		0.381026		0.38901		0.873646
254857		0.446873		0.446846		0.447202		0.38085		0.376478		0.385611		0.865259
254858		0.447101		0.447075		0.447097		0.397215		0.394084		0.400311		0.898486
254859		0.44713		0.447147		0.447119		0.396357		0.393065		0.399663		0.896669
254860		0.447107		0.447117		0.447103		0.398425		0.395287		0.401575		0.900958
254861		0.446789		0.44676		0.447094		0.384926		0.380895		0.389243		0.873833
254862		0.447123		0.446786		0.447133		0.388006		0.383836		0.391874		0.879513
254863		0.447145		0.446803		0.447121		0.390427		0.38635		0.394133		0.884452
254864		0.447182		0.446894		0.44715		0.388389		0.384296		0.392098		0.880182
254865		0.446776		0.446747		0.447119		0.383088		0.379023		0.387478		0.870069
254866		0.447138		0.447128		0.447117		0.407705		0.405022		0.410366		0.919901
254867		0.447168		0.447208		0.447139		0.389237		0.385496		0.392999		0.881957
254869		0.447108		0.447087		0.447099		0.395268		0.391942		0.398557		0.894474
254870		0.447133		0.447159		0.447116		0.392658		0.389239		0.396092		0.889062
254871		0.447097		0.446798		0.447118		0.389871		0.385839		0.393644		0.883403
254872		0.447099		0.447101		0.447104		0.401713		0.398728		0.404709		0.907714
254873		0.44685		0.446918		0.446874		0.37339		0.368989		0.377971		0.849887
254874		0.447105		0.447114		0.447103		0.39881		0.395681		0.401951		0.901751
254875		0.446835		0.44682		0.446862		0.375838		0.371242		0.380459		0.854980
254876		0.447118		0.447101		0.447105		0.393975		0.390538		0.397375		0.891801
254879		0.446749		0.446824		0.446767		0.377191		0.372835		0.381592		0.857948
254881		0.447158		0.447198		0.44713		0.388716		0.384826		0.392628		0.880905
254882		0.446749		0.446836		0.446768		0.377055		0.372622		0.381539		0.857668
254883		0.447161		0.447199		0.447135		0.389645		0.385868		0.393443		0.882811
254884		0.446765		0.446743		0.447078		0.379958		0.375744		0.384476		0.863633
254885		0.447102		0.446795		0.447084		0.389358		0.385415		0.392986		0.882338
254886		0.447092		0.447111		0.447101		0.406569		0.40398		0.409193		0.917672
254887		0.446842		0.446824		0.446871		0.37691		0.372543		0.381298		0.857181
254888		0.446825		0.446815		0.446749		0.372727		0.36802		0.377544		0.848563
254889		0.447099		0.447074		0.447096		0.398255		0.395227		0.401252		0.900626
254890		0.446832		0.446825		0.446843		0.362472		0.357074		0.367901		0.827282
254891		0.447085		0.447111		0.447097		0.407319		0.404839		0.409838		0.919218
254892		0.447122		0.447141		0.447111		0.39509		0.391723		0.398471		0.894081
254893		0.446755		0.446844		0.446786		0.380108		0.375918		0.384361		0.863962
254894		0.447117		0.447132		0.447109		0.396311		0.393156		0.39948		0.896599
254895		0.446864		0.446839		0.446894		0.379866		0.375709		0.384042		0.863247
254896		0.447117		0.446786		0.447093		0.386357		0.382188		0.390192		0.876129
254897		0.447154		0.447191		0.447128		0.389604		0.385956		0.393275		0.882742
254898		0.446871		0.446846		0.447182		0.381937		0.377871		0.386369		0.867507
254899		0.447112		0.446781		0.447091		0.388272		0.384215		0.391989		0.880082
254900		0.447092		0.447112		0.447113		0.392065		0.3885		0.39569		0.887927
254901		0.447167		0.447201		0.447144		0.391443		0.387796		0.395109		0.886497
254902		0.446835		0.446833		0.446857		0.374818		0.370308		0.379467		0.852870
254903		0.447098		0.447102		0.4471		0.401019		0.39807		0.403979		0.906294
254905		0.447158		0.447198		0.44713		0.389168		0.385377		0.392981		0.881835
254906		0.447102		0.447099		0.447084		0.40405		0.401274		0.40681		0.912497
254907		0.447112		0.44711		0.447092		0.403914		0.401136		0.406676		0.912198
254908		0.447117		0.44678		0.447092		0.38698		0.382766		0.390843		0.877411
254909		0.447119		0.447135		0.44711		0.396105		0.392913		0.39931		0.896173
254911		0.447072		0.447081		0.447096		0.395984		0.392729		0.399286		0.896018
254912		0.446833		0.446841		0.446856		0.374524		0.370083		0.37911		0.852266
254913		0.447199		0.446882		0.44716		0.38641		0.382113		0.390288		0.876076
254914		0.446765		0.446749		0.447113		0.381555		0.377332		0.386117		0.866928
254915		0.447098		0.447101		0.4471		0.400867		0.397897		0.403849		0.905984
254916		0.44687		0.446843		0.447195		0.380642		0.376345		0.385328		0.864837
254917		0.446889		0.446862		0.447168		0.383633		0.37954		0.38806		0.870970
254918		0.446896		0.446866		0.44717		0.384243		0.380208		0.388605		0.872213
254919		0.447167		0.446892		0.447138		0.388426		0.384302		0.392184		0.880290
254920		0.447194		0.446873		0.447155		0.386297		0.381926		0.390246		0.875850
254921		0.447124		0.447107		0.447108		0.39304		0.389532		0.396509		0.889867
254922		0.446927		0.446931		0.446926		0.358093		0.352768		0.363452		0.817991
254923		0.44714		0.447129		0.447119		0.390828		0.3872		0.394417		0.885286
254925		0.446869		0.446843		0.44719		0.380848		0.376566		0.385511		0.865262
254926		0.447131		0.447155		0.447115		0.392953		0.389528		0.396394		0.889674
254927		0.447082		0.447108		0.447093		0.406363		0.40372		0.409048		0.917270
254928		0.447186		0.446878		0.44715		0.386759		0.382574		0.39054		0.876821
254930		0.447188		0.446885		0.447152		0.38701		0.38269		0.390929		0.877331
254931		0.446798		0.446769		0.447099		0.385861		0.381949		0.390055		0.875742
254932		0.44716		0.447194		0.447136		0.391683		0.388017		0.395369		0.887006
254933		0.446893		0.446865		0.447165		0.384165		0.380202		0.388453		0.872056
254934		0.447106		0.447082		0.4471		0.397187		0.393903		0.400436		0.898420
254935		0.447103		0.447096		0.447083		0.405804		0.403169		0.408419		0.916084
254936		0.446794		0.446766		0.447109		0.385261		0.38146		0.389361		0.874515
254937		0.447186		0.446874		0.447149		0.386229		0.381956		0.390092		0.875730
254938		0.447067		0.44707		0.447099		0.399736		0.396724		0.402792		0.903727
254939		0.44685		0.446839		0.446827		0.368318		0.363291		0.373254		0.839379
254940		0.446768		0.446754		0.446797		0.381749		0.377863		0.385657		0.867322
254941		0.446884		0.446856		0.447164		0.38368		0.379699		0.387996		0.871077
254950		0.447121		0.44714		0.44711		0.395071		0.39172		0.398437		0.894044
254951		0.447188		0.446872		0.44715		0.385892		0.381722		0.389643		0.875029
254952		0.446825		0.446813		0.446732		0.370115		0.365266		0.37485		0.843152
254954		0.447103		0.447095		0.447115		0.409041		0.406632		0.411456		0.922703
254955		0.44675		0.446829		0.446771		0.377708		0.37326		0.382204		0.859015
254956		0.447123		0.44715		0.447135		0.410371		0.408036		0.412743		0.925381
254957		0.447131		0.447151		0.447119		0.395179		0.391839		0.398534		0.894246
254959		0.447134		0.447137		0.447137		0.401863		0.399		0.404738		0.907952
254960		0.446746		0.446731		0.446776		0.378342		0.373972		0.382741		0.860333
254961		0.446824		0.446853		0.44684		0.370558		0.365894		0.37539		0.844073
254962		0.447204		0.446864		0.447162		0.385446		0.381188		0.38926		0.874079
254963		0.446869		0.446843		0.447191		0.381629		0.377418		0.38622		0.866875
254964		0.446816		0.446804		0.446723		0.367809		0.362675		0.372826		0.838390
254965		0.447132		0.447154		0.447117		0.393717		0.390356		0.397093		0.891243
254966		0.451029		0.445613		0.448283		0.421145		0.414419		0.420499		0.939496
254968		0.446791		0.44676		0.447096		0.384814		0.380722		0.389194		0.873601
254969		0.446811		0.446801		0.446825		0.365614		0.360666		0.370587		0.833847
254970		0.448489		0.448483		0.448678		0.422392		0.420578		0.424321		0.947141
254971		0.446862		0.446839		0.446892		0.379592		0.375236		0.383968		0.862684
254972		0.447093		0.447109		0.447103		0.40745		0.404776		0.410157		0.919471
254973		0.447098		0.44707		0.447098		0.399267		0.396055		0.402447		0.902702
254974		0.447067		0.447066		0.447094		0.399245		0.39595		0.40258		0.902721
254976		0.447172		0.446894		0.447142		0.388695		0.384541		0.392481		0.880834
254977		0.446835		0.44682		0.446833		0.37025		0.36528		0.375141		0.843413
254978		0.446829		0.446834		0.446849		0.372804		0.368359		0.377399		0.848716
254985		0.447177		0.446882		0.447143		0.387105		0.38295		0.390867		0.877550
254987		0.446704		0.447134		0.446847		0.414947		0.413803		0.417011		0.935567
254988		0.446826		0.446836		0.446762		0.372463		0.367811		0.377241		0.848014
254989		0.446824		0.446814		0.446819		0.365419		0.360281		0.370467		0.833416
254990		0.447135		0.447163		0.447116		0.391792		0.38814		0.395462		0.887280
254993		0.447116		0.447118		0.44712		0.402647		0.399755		0.405551		0.909595
254994		0.447118		0.447136		0.447107		0.395103		0.391817		0.398404		0.894117
255001		0.446852		0.446831		0.44678		0.378355		0.373999		0.382687		0.860148
255002		0.447127		0.446828		0.447153		0.389544		0.385542		0.393291		0.882669
255003		0.446772		0.446744		0.447125		0.382592		0.378518		0.387		0.869055
255004		0.446832		0.446818		0.446857		0.374743		0.370147		0.379364		0.852722
255005		0.44678		0.446751		0.447115		0.383512		0.379476		0.387864		0.870937
255006		0.447115		0.447112		0.447096		0.404636		0.401958		0.407299		0.913671
255007		0.447108		0.447122		0.447102		0.396695		0.393542		0.399861		0.897406
255008		0.447157		0.447196		0.44713		0.388656		0.385008		0.392323		0.880782
255009		0.447125		0.447148		0.44711		0.393256		0.390026		0.396501		0.890309
