Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254680		0.218433		0.218455		0.218413		0.199883		0.198726		0.201047		0.948539
254681		0.218273		0.218274		0.218281		0.204778		0.203913		0.205653		0.962801
254682		0.218409		0.218436		0.218382		0.195826		0.194482		0.197176		0.936996
254683		0.218413		0.218404		0.218421		0.213291		0.212973		0.213609		0.986047
254684		0.219611		0.219743		0.219473		0.156646		0.152971		0.160379		0.814340
254685		0.21838		0.21841		0.218351		0.198339		0.197037		0.199648		0.944279
254686		0.218268		0.21827		0.21827		0.203658		0.202744		0.204578		0.959668
254687		0.218357		0.218383		0.218332		0.193556		0.191983		0.195138		0.930584
254688		0.218276		0.218275		0.218275		0.203133		0.20226		0.204008		0.958169
254690		0.218273		0.218271		0.21827		0.204211		0.203278		0.205142		0.961210
254691		0.219716		0.21983		0.219598		0.21297		0.212619		0.213318		0.981647
254693		0.21824		0.218253		0.218229		0.199444		0.198266		0.200629		0.947810
254694		0.21826		0.218282		0.218254		0.209013		0.20844		0.209602		0.974658
254695		0.218313		0.21833		0.218298		0.197782		0.196436		0.199136		0.942869
254696		0.219078		0.219154		0.219003		0.182468		0.18042		0.184534		0.896021
254697		0.218491		0.218502		0.218478		0.204695		0.203853		0.205537		0.961980
254698		0.218305		0.218299		0.218293		0.209394		0.208825		0.209946		0.975592
254699		0.218357		0.218382		0.218333		0.195642		0.194275		0.197016		0.936605
254700		0.218264		0.218261		0.218234		0.206		0.205262		0.206708		0.966251
254701		0.218741		0.218792		0.218688		0.19976		0.198642		0.200881		0.947356
254702		0.218539		0.218563		0.21852		0.210346		0.209868		0.210828		0.977593
254703		0.218582		0.21862		0.218547		0.190246		0.188497		0.192008		0.920346
254704		0.218497		0.218497		0.218497		0.212653		0.212247		0.213061		0.984069
254705		0.218259		0.218262		0.21827		0.204999		0.20418		0.205831		0.963460
254706		0.218376		0.218382		0.218365		0.202804		0.201791		0.203817		0.956971
254707		0.218645		0.218684		0.218608		0.204517		0.203632		0.205406		0.961065
254708		0.219122		0.219198		0.219047		0.188526		0.1867		0.190365		0.913856
254709		0.218458		0.218467		0.218447		0.20373		0.202725		0.204736		0.959357
254710		0.223439		0.223871		0.223009		0.217885		0.21789		0.217881		0.985059
254711		0.218423		0.218455		0.218389		0.200547		0.199395		0.201701		0.950452
254712		0.2185		0.218532		0.218468		0.199252		0.198056		0.200454		0.946562
254714		0.218391		0.218434		0.218349		0.204826		0.204023		0.205632		0.962618
254716		0.218273		0.21827		0.218292		0.210272		0.209808		0.210753		0.978110
254717		0.218309		0.218313		0.218309		0.202604		0.201588		0.203627		0.956585
254718		0.218347		0.218374		0.218334		0.206541		0.205862		0.207233		0.967539
254719		0.218435		0.218461		0.218412		0.203809		0.202891		0.204731		0.959642
254720		0.218236		0.218265		0.218227		0.207113		0.206453		0.207793		0.969438
254721		0.21828		0.218307		0.21827		0.207056		0.206356		0.207774		0.969161
254722		0.218314		0.218301		0.218324		0.213829		0.213526		0.21413		0.987788
254723		0.218239		0.218239		0.218231		0.20552		0.204753		0.206281		0.964976
254724		0.218231		0.218231		0.218231		0.204654		0.203856		0.205454		0.962569
254725		0.218294		0.218305		0.218287		0.200217		0.199095		0.201347		0.949865
254726		0.218294		0.218296		0.218296		0.203053		0.20204		0.204073		0.957894
254727		0.218527		0.218541		0.218515		0.203746		0.202865		0.204631		0.959217
254729		0.2184		0.218421		0.218381		0.196974		0.195664		0.19829		0.940315
254731		0.218813		0.218858		0.218769		0.194922		0.193511		0.19634		0.933303
254733		0.21825		0.218245		0.218248		0.20381		0.202862		0.204755		0.960144
254734		0.21834		0.218342		0.218333		0.203533		0.20261		0.204453		0.959120
254735		0.223353		0.223695		0.222594		0.0537056		0.0474089		0.0605381		0.395870
254736		0.218408		0.218416		0.218405		0.205038		0.204208		0.205874		0.963166
254738		0.218435		0.218442		0.218431		0.211694		0.21127		0.212121		0.981596
254739		0.218168		0.218152		0.218181		0.208243		0.207583		0.208902		0.972767
254740		0.224607		0.225841		0.223617		0.223172		0.224311		0.222273		0.996170
254742		0.218307		0.218325		0.218291		0.198362		0.1971		0.199632		0.944544
254743		0.218276		0.218273		0.21827		0.209085		0.208524		0.209638		0.974813
254744		0.218486		0.218494		0.21847		0.20307		0.202101		0.204034		0.957422
254747		0.218558		0.218609		0.218535		0.209586		0.209013		0.210186		0.975440
254748		0.219617		0.219691		0.219539		0.211141		0.210614		0.211664		0.976879
254752		0.218326		0.218312		0.21834		0.208125		0.207465		0.208786		0.972012
254754		0.236021		0.236767		0.23525		0.0141978		0.0109245		0.0183264		0.140855
254755		0.218249		0.21826		0.218245		0.207219		0.206532		0.207915		0.969697
254756		0.218243		0.218246		0.218242		0.204564		0.203681		0.205452		0.962285
254757		0.219047		0.21913		0.218966		0.167704		0.164769		0.170675		0.850984
254758		0.218286		0.218284		0.218278		0.209112		0.208525		0.209691		0.974862
254759		0.218348		0.21836		0.218341		0.200788		0.199713		0.201873		0.951340
254760		0.218372		0.218379		0.218369		0.202548		0.201613		0.203489		0.956257
254761		0.227843		0.228683		0.227004		0.0289681		0.0245397		0.0340637		0.250056
254762		0.218271		0.21821		0.218254		0.208414		0.207746		0.209011		0.972964
254763		0.218304		0.21831		0.218297		0.200647		0.199604		0.201693		0.951057
254764		0.218275		0.218282		0.218278		0.209725		0.2091		0.210361		0.976592
254765		0.218274		0.218274		0.218271		0.202589		0.201615		0.203562		0.956637
254766		0.218334		0.218346		0.21833		0.201173		0.200045		0.20231		0.952467
254767		0.218305		0.218291		0.21832		0.212255		0.211832		0.21268		0.983493
254768		0.218231		0.218229		0.218239		0.204996		0.20413		0.205871		0.963529
254769		0.218243		0.218269		0.218233		0.206851		0.206108		0.20761		0.968685
254771		0.218308		0.218311		0.218274		0.206033		0.205264		0.206774		0.966225
254772		0.2183		0.218313		0.218289		0.201611		0.200515		0.202713		0.953802
254773		0.218417		0.218423		0.218403		0.204798		0.203974		0.205617		0.962471
254774		0.2184		0.218418		0.218447		0.207863		0.207245		0.208541		0.971082
254775		0.218304		0.218291		0.218317		0.211354		0.210945		0.211764		0.981014
254776		0.218275		0.218302		0.218265		0.206868		0.206176		0.207577		0.968647
254778		0.218311		0.218315		0.21831		0.202803		0.201861		0.203751		0.957143
254779		0.218428		0.218379		0.218404		0.208301		0.207592		0.208945		0.972228
254780		0.218351		0.21834		0.218363		0.212505		0.212095		0.212916		0.984054
254781		0.218225		0.218227		0.218225		0.203967		0.203106		0.204832		0.960654
254782		0.218726		0.21877		0.218681		0.197021		0.195773		0.198274		0.939574
254783		0.218223		0.2182		0.218232		0.208776		0.20814		0.209401		0.974101
254784		0.218401		0.218411		0.218406		0.210631		0.210165		0.211112		0.978756
254785		0.218218		0.218248		0.218205		0.206859		0.206138		0.207596		0.968775
254786		0.21826		0.218262		0.218259		0.204041		0.203149		0.204937		0.960768
254787		0.218243		0.218257		0.218232		0.199719		0.198616		0.200829		0.948585
254788		0.218538		0.218546		0.218505		0.205694		0.204917		0.206448		0.964654
254789		0.218278		0.218284		0.218271		0.200309		0.19916		0.201462		0.950167
254790		0.218327		0.218289		0.218313		0.208356		0.207669		0.208997		0.972653
254791		0.218577		0.218602		0.218553		0.213408		0.213113		0.213703		0.985921
254792		0.218303		0.21832		0.218288		0.201175		0.200083		0.202274		0.952560
254793		0.218282		0.218298		0.218269		0.198657		0.197429		0.199891		0.945450
254794		0.218396		0.218422		0.21837		0.195853		0.19447		0.197244		0.937110
254796		0.218592		0.218627		0.218557		0.180319		0.17795		0.182708		0.890879
254797		0.218451		0.218474		0.218377		0.190621		0.188628		0.192593		0.921794
254798		0.218862		0.218975		0.218792		0.206306		0.205576		0.207077		0.965492
254800		0.218267		0.218303		0.218248		0.207102		0.206389		0.207831		0.969320
254803		0.218263		0.218272		0.218233		0.206252		0.205523		0.206963		0.966959
254804		0.218276		0.218292		0.218262		0.198306		0.19709		0.199528		0.944465
254805		0.218278		0.218278		0.218274		0.203857		0.202934		0.204779		0.960201
254806		0.218281		0.21825		0.218288		0.20871		0.208116		0.209283		0.973759
254808		0.218275		0.218284		0.218268		0.203772		0.202847		0.204701		0.959971
254809		0.222084		0.222412		0.221778		0.208768		0.208141		0.209416		0.963684
254810		0.219911		0.22005		0.219775		0.189209		0.187512		0.190918		0.913739
254811		0.218323		0.218259		0.2183		0.208434		0.207755		0.209035		0.972880
254820		0.226373		0.227068		0.225849		0.102509		0.0969885		0.108372		0.605478
254877		0.218737		0.218793		0.218683		0.171908		0.168683		0.175174		0.864865
254910		0.222075		0.222457		0.22137		0.121016		0.115529		0.126487		0.685686
254942		0.252843		0.254885		0.250766		0.0916003		0.0858604		0.0977346		0.505797
254943		0.227311		0.228102		0.226553		0.0351601		0.03008		0.0409637		0.288185
254944		0.229359		0.230296		0.228476		0.0211164		0.0171185		0.0259354		0.196961
254947		0.220007		0.219954		0.219968		0.218148		0.217939		0.218266		0.994978
254948		0.218378		0.21837		0.218385		0.213721		0.213396		0.214045		0.987318
254949		0.220534		0.220144		0.221249		0.218804		0.218297		0.219635		0.995336
254980		0.220064		0.220849		0.219887		0.156559		0.153091		0.160576		0.812870
254981		0.221256		0.221115		0.221431		0.220338		0.220121		0.220589		0.997531
254984		0.219146		0.219228		0.219069		0.214237		0.213985		0.214492		0.986654
254995		0.218378		0.218369		0.218386		0.21405		0.213685		0.214414		0.988221
254996		0.220201		0.219967		0.220697		0.218058		0.217683		0.21869		0.994211
254997		0.219615		0.219705		0.21953		0.215366		0.215167		0.21557		0.988474
254998		0.218249		0.218255		0.218271		0.210234		0.209718		0.210778		0.978071
255000		0.218276		0.218288		0.218282		0.208889		0.208282		0.209515		0.974269
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254814		0.218322		0.218329		0.218317		0.204314		0.203393		0.205239		0.961367
254815		0.218322		0.218331		0.218316		0.204237		0.203377		0.205101		0.961150
254817		0.218395		0.218408		0.218385		0.210145		0.209643		0.210652		0.977430
254818		0.218298		0.218301		0.218262		0.206014		0.205212		0.206789		0.966201
254819		0.21833		0.218348		0.218314		0.19568		0.19439		0.196977		0.936788
254821		0.218267		0.21828		0.218237		0.206365		0.205646		0.20707		0.967263
254822		0.218276		0.218252		0.218295		0.21079		0.210302		0.211273		0.979532
254823		0.219263		0.219347		0.219178		0.199129		0.198032		0.200229		0.944153
254824		0.218279		0.218292		0.218281		0.207273		0.206585		0.207976		0.969766
254825		0.218295		0.218307		0.21829		0.209927		0.20941		0.210452		0.977097
254827		0.218284		0.218296		0.218275		0.204084		0.203181		0.204991		0.960824
254828		0.219821		0.219956		0.219675		0.205316		0.204568		0.206054		0.960134
254829		0.218375		0.218404		0.218347		0.197925		0.196671		0.199185		0.943109
254830		0.218438		0.218451		0.218428		0.20386		0.202945		0.20478		0.959777
254831		0.218472		0.218486		0.21851		0.207797		0.207165		0.208481		0.970706
254832		0.219276		0.219171		0.219197		0.194934		0.193459		0.196256		0.932091
254833		0.21826		0.218264		0.218259		0.202917		0.201907		0.203932		0.957601
254834		0.218396		0.218418		0.218376		0.199871		0.198746		0.201002		0.948604
254835		0.218278		0.218288		0.218291		0.210152		0.209604		0.210722		0.977763
254836		0.218286		0.218293		0.218282		0.201985		0.200947		0.20303		0.954899
254837		0.218349		0.218362		0.218319		0.20624		0.205455		0.207012		0.966695
254838		0.218858		0.218888		0.21883		0.215518		0.215337		0.215701		0.990933
254839		0.218262		0.218269		0.218262		0.210036		0.209547		0.210532		0.977486
254840		0.21838		0.218387		0.21837		0.20277		0.201877		0.203662		0.956860
254841		0.218368		0.218446		0.218344		0.193107		0.191479		0.194779		0.929250
254842		0.218802		0.218805		0.218792		0.211037		0.210555		0.211514		0.978793
254843		0.21841		0.218398		0.218421		0.212163		0.211749		0.212577		0.982955
254844		0.218249		0.218241		0.218276		0.208059		0.207405		0.208734		0.972038
254845		0.218271		0.218274		0.218273		0.202337		0.201327		0.203353		0.955932
254846		0.218331		0.218325		0.218362		0.208111		0.207441		0.208806		0.971960
254847		0.21822		0.218201		0.218246		0.211234		0.210767		0.21171		0.980911
254848		0.218304		0.218343		0.218277		0.206816		0.206078		0.207567		0.968425
254849		0.21828		0.218262		0.218302		0.212138		0.211714		0.212567		0.983239
254850		0.218341		0.218371		0.218325		0.206574		0.20586		0.207303		0.967649
254851		0.218235		0.218242		0.218232		0.201491		0.2004		0.202588		0.953636
254855		0.21828		0.218312		0.218261		0.206449		0.205729		0.207185		0.967465
254856		0.218326		0.218339		0.218319		0.200637		0.199594		0.20169		0.950971
254857		0.218238		0.21825		0.218284		0.207551		0.206842		0.208314		0.970650
254858		0.218273		0.218276		0.218273		0.202085		0.201065		0.203113		0.955219
254859		0.218295		0.218294		0.218298		0.208861		0.208259		0.209464		0.974139
254860		0.218355		0.218338		0.218371		0.212832		0.212459		0.213203		0.984943
254861		0.218282		0.218299		0.218269		0.201174		0.200073		0.202282		0.952613
254862		0.218354		0.218377		0.218335		0.203438		0.202483		0.204398		0.958814
254863		0.220731		0.220864		0.220601		0.216191		0.216006		0.216378		0.987716
254864		0.218222		0.218221		0.218223		0.204404		0.203514		0.205296		0.961890
254865		0.218271		0.218275		0.218264		0.205447		0.204661		0.206232		0.964685
254866		0.21823		0.218234		0.218268		0.20792		0.207264		0.208615		0.971699
254867		0.218277		0.218279		0.218282		0.204947		0.204079		0.205824		0.963267
254869		0.218373		0.218393		0.218354		0.196854		0.195588		0.198127		0.940046
254870		0.218261		0.218289		0.218246		0.206535		0.205796		0.207289		0.967757
254871		0.218357		0.218353		0.218323		0.20564		0.204794		0.206452		0.964991
254872		0.218142		0.218158		0.218151		0.20741		0.206678		0.208168		0.970520
254873		0.220536		0.220729		0.220345		0.168248		0.165273		0.171267		0.848740
254874		0.218375		0.218394		0.218359		0.207141		0.206436		0.207849		0.969137
254875		0.21827		0.218274		0.21827		0.202459		0.201473		0.203452		0.956280
254876		0.218253		0.218277		0.218242		0.20661		0.205905		0.207327		0.967984
254879		0.218269		0.218289		0.21825		0.197543		0.196171		0.198923		0.942302
254881		0.218324		0.218342		0.218314		0.205103		0.204281		0.205936		0.963578
254882		0.218379		0.218384		0.218384		0.204669		0.203807		0.205543		0.962211
254883		0.218241		0.218268		0.218215		0.20489		0.204043		0.205739		0.963203
254884		0.218571		0.218604		0.218539		0.182283		0.180054		0.18453		0.896829
254885		0.218441		0.218471		0.218411		0.201461		0.200433		0.202493		0.952996
254886		0.218263		0.21828		0.218271		0.208974		0.208393		0.209577		0.974539
254887		0.218301		0.218316		0.218288		0.197532		0.196323		0.198748		0.942185
254888		0.218275		0.218279		0.218275		0.203415		0.20247		0.204364		0.958963
254889		0.218445		0.218431		0.218457		0.212421		0.212007		0.212834		0.983570
254890		0.218629		0.218672		0.218586		0.197387		0.196028		0.198751		0.940881
254891		0.218319		0.218296		0.218321		0.20869		0.208055		0.209307		0.973601
254892		0.218291		0.218296		0.218289		0.20326		0.202325		0.204201		0.958485
254893		0.218204		0.218215		0.218247		0.208089		0.207481		0.208747		0.972239
254894		0.218226		0.218246		0.218276		0.207942		0.20726		0.208692		0.971774
254895		0.218322		0.218329		0.218316		0.20452		0.203686		0.205356		0.961947
254896		0.221038		0.221317		0.22078		0.183346		0.181		0.185729		0.893406
254897		0.218497		0.218532		0.218463		0.202756		0.20179		0.203726		0.956507
254898		0.218269		0.218284		0.218256		0.198819		0.197614		0.200031		0.945950
254899		0.218242		0.218252		0.218236		0.200423		0.199328		0.201524		0.950588
254900		0.218276		0.218298		0.218298		0.208001		0.207334		0.208713		0.971804
254901		0.218329		0.218362		0.218309		0.206532		0.205756		0.207323		0.967564
254902		0.21825		0.218258		0.218219		0.206263		0.205506		0.207		0.967024
254903		0.218271		0.218267		0.21826		0.209338		0.208734		0.209928		0.975529
254905		0.218307		0.218332		0.218281		0.202341		0.2013		0.203386		0.955850
254906		0.218312		0.218325		0.218301		0.204014		0.203115		0.204916		0.960549
254907		0.218275		0.218299		0.218301		0.207836		0.207177		0.208542		0.971344
254908		0.218278		0.218233		0.218268		0.208322		0.207623		0.208971		0.972690
254909		0.218295		0.218297		0.218288		0.204421		0.203549		0.205289		0.961739
254911		0.218368		0.21839		0.218347		0.200767		0.199696		0.201843		0.951227
254912		0.218223		0.218227		0.218223		0.20245		0.2014		0.203508		0.956385
254913		0.21825		0.218245		0.218219		0.205929		0.205137		0.206689		0.966091
254914		0.218213		0.218207		0.218181		0.205929		0.205165		0.20666		0.966192
254915		0.218309		0.218325		0.218295		0.202899		0.201933		0.20387		0.957417
254916		0.218224		0.218239		0.21822		0.207287		0.206568		0.208017		0.969952
254917		0.218285		0.218295		0.218277		0.200135		0.199023		0.201254		0.949656
254918		0.218353		0.218364		0.218339		0.210231		0.209724		0.210736		0.977779
254919		0.218336		0.218355		0.218318		0.196276		0.194919		0.197639		0.938485
254920		0.218278		0.218276		0.218275		0.203869		0.202978		0.204757		0.960233
254921		0.218312		0.218294		0.21833		0.211697		0.211241		0.212155		0.981939
254922		0.218399		0.218472		0.218372		0.191836		0.190378		0.19333		0.925475
254923		0.218286		0.218266		0.218308		0.211598		0.211146		0.212053		0.981735
254925		0.218234		0.218239		0.218231		0.203779		0.202871		0.20469		0.960099
254926		0.218283		0.218288		0.21828		0.20347		0.202538		0.204406		0.959097
254927		0.218247		0.218257		0.218289		0.20765		0.206868		0.208482		0.970903
254928		0.218467		0.218428		0.218459		0.208724		0.208072		0.209333		0.973294
254930		0.218249		0.218249		0.218247		0.202441		0.201412		0.203473		0.956289
254931		0.218289		0.218306		0.218283		0.207274		0.206555		0.208006		0.969744
254932		0.219372		0.219465		0.219275		0.199962		0.198701		0.201224		0.946230
254933		0.218291		0.218301		0.218285		0.200823		0.199707		0.201945		0.951591
254934		0.218434		0.218438		0.21842		0.204133		0.203259		0.205001		0.960556
254935		0.218287		0.218286		0.218285		0.203419		0.202522		0.204315		0.958942
254936		0.218213		0.218223		0.218263		0.20753		0.206868		0.20825		0.970661
254937		0.218249		0.218253		0.218247		0.201827		0.200779		0.202882		0.954552
254938		0.218278		0.218278		0.218272		0.204255		0.203316		0.205192		0.961321
254939		0.219266		0.219332		0.219205		0.210944		0.210544		0.211348		0.977283
254940		0.218466		0.218477		0.21846		0.205012		0.204165		0.205866		0.962938
254941		0.218376		0.218389		0.218338		0.206331		0.205564		0.207075		0.966872
254950		0.218379		0.218323		0.218357		0.208384		0.207679		0.209019		0.972589
254951		0.218285		0.218276		0.218256		0.20572		0.204927		0.20648		0.965412
254952		0.218403		0.218441		0.218383		0.207071		0.206402		0.207758		0.968869
254954		0.219351		0.219494		0.219184		0.2054		0.204615		0.206165		0.961635
254955		0.218503		0.218566		0.218472		0.208781		0.208172		0.209421		0.973357
254956		0.21836		0.218397		0.218343		0.206906		0.206205		0.207627		0.968524
254957		0.218601		0.218658		0.218543		0.204384		0.203546		0.205224		0.960812
254959		0.219836		0.219973		0.219723		0.208776		0.208237		0.20934		0.969746
254960		0.218279		0.218291		0.218292		0.207363		0.206658		0.208093		0.970019
254961		0.218497		0.218525		0.218405		0.190853		0.188944		0.19273		0.922349
254962		0.218269		0.218271		0.218256		0.205526		0.204714		0.20633		0.964911
254963		0.218178		0.218188		0.218168		0.205485		0.204679		0.206292		0.965042
254964		0.21825		0.218249		0.21825		0.203787		0.202843		0.204732		0.960079
254965		0.218415		0.218404		0.218431		0.213902		0.213611		0.214198		0.987714
254966		0.218277		0.218263		0.218281		0.208612		0.208028		0.209188		0.973497
254968		0.218235		0.218218		0.218258		0.208074		0.207412		0.208744		0.972117
254969		0.218361		0.218364		0.218352		0.209089		0.208501		0.209671		0.974593
254970		0.21828		0.218282		0.218282		0.203505		0.202556		0.204458		0.959202
254971		0.218306		0.218312		0.218299		0.204553		0.203662		0.205447		0.962083
254972		0.218412		0.218435		0.218403		0.204911		0.204026		0.205811		0.962801
254973		0.21852		0.218532		0.218507		0.202776		0.201685		0.203868		0.956499
254974		0.21857		0.218613		0.218529		0.194425		0.192882		0.195977		0.932520
254976		0.218294		0.218276		0.218311		0.211145		0.210669		0.211622		0.980465
254977		0.218197		0.218221		0.218176		0.207335		0.206668		0.208007		0.970161
254978		0.218215		0.218223		0.218199		0.206376		0.205634		0.207114		0.967437
254985		0.218153		0.218144		0.218164		0.208247		0.207642		0.208855		0.972819
254987		0.218271		0.218249		0.21829		0.211403		0.210943		0.21186		0.981237
254988		0.218262		0.218267		0.21823		0.206097		0.205311		0.206859		0.966526
254989		0.218479		0.218503		0.218463		0.201479		0.200425		0.202544		0.952943
254990		0.218316		0.218322		0.218306		0.205368		0.204536		0.206199		0.964343
254993		0.218259		0.218245		0.21828		0.211164		0.210686		0.211651		0.980613
254994		0.218309		0.218292		0.218326		0.211129		0.210656		0.211603		0.980380
255001		0.218309		0.218316		0.218306		0.202632		0.201669		0.203601		0.956665
255002		0.218382		0.218375		0.21839		0.213946		0.213662		0.214233		0.987926
255003		0.218204		0.218208		0.218212		0.208897		0.20831		0.209497		0.974487
255004		0.218275		0.218287		0.21826		0.20557		0.204806		0.206335		0.965021
255005		0.218249		0.218243		0.218239		0.209308		0.20874		0.209862		0.975504
255006		0.218336		0.218338		0.218331		0.203908		0.203011		0.204804		0.960188
255007		0.218422		0.218459		0.218399		0.206376		0.205601		0.207164		0.966875
255008		0.218264		0.218274		0.218255		0.204107		0.203265		0.204954		0.960944
255009		0.218306		0.218321		0.218292		0.198012		0.19673		0.199301		0.943545
255010		0.218656		0.218685		0.218627		0.213207		0.21291		0.213505		0.985160
255012		0.218249		0.218274		0.218238		0.206776		0.206076		0.207489		0.968459
255013		0.218214		0.218223		0.218213		0.209949		0.20945		0.210455		0.977374
255014		0.218238		0.218232		0.218247		0.208759		0.208175		0.209346		0.974010
255015		0.21839		0.218414		0.218367		0.194353		0.192867		0.195847		0.932799
