Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254847		0.503149		0.503351		0.50295		0.5		0.5		0.5		0.993702
254848		0.511359		0.512003		0.510713		0.5		0.5		0.5		0.977283
254849		0.510708		0.511367		0.510048		0.5		0.5		0.5		0.978584
254850		0.505904		0.506711		0.505062		0.5		0.5		0.5		0.988191
254851		0.504706		0.505201		0.504722		0.5		0.5		0.5		0.990588
254855		0.50888		0.509397		0.508363		0.5		0.5		0.5		0.982240
254856		0.531751		0.533901		0.529598		0.5		0.5		0.5		0.936499
254857		0.502343		0.502489		0.502199		0.5		0.5		0.5		0.995313
254858		0.510089		0.510666		0.509511		0.5		0.5		0.5		0.979823
254860		0.511734		0.512511		0.510957		0.5		0.5		0.5		0.976532
254861		0.509518		0.510202		0.508834		0.5		0.5		0.5		0.980964
254862		0.511057		0.51178		0.510334		0.5		0.5		0.5		0.977886
254863		0.502798		0.502974		0.50331		0.5		0.5		0.5		0.994404
254864		0.502239		0.502377		0.5021		0.5		0.5		0.5		0.995523
254865		0.501706		0.501834		0.501598		0.5		0.5		0.5		0.996588
254866		0.531014		0.533002		0.528993		0.5		0.5		0.5		0.937973
254867		0.50634		0.506698		0.505922		0.5		0.5		0.5		0.987319
254869		0.518105		0.519308		0.516901		0.5		0.5		0.5		0.963790
254870		0.50634		0.506749		0.505928		0.5		0.5		0.5		0.987321
254871		0.503152		0.503351		0.502953		0.5		0.5		0.5		0.993697
254872		0.516628		0.517734		0.515523		0.5		0.5		0.5		0.966743
254873		0.560165		0.564184		0.556139		0.5		0.5		0.5		0.879669
254874		0.511846		0.512566		0.511126		0.5		0.5		0.5		0.976308
254875		0.514258		0.515228		0.513288		0.5		0.5		0.5		0.971484
254876		0.512718		0.513552		0.511885		0.5		0.5		0.5		0.974564
254879		0.513565		0.5144		0.512733		0.5		0.5		0.5		0.972870
254881		0.511803		0.512525		0.51108		0.5		0.5		0.5		0.976395
254882		0.50718		0.50763		0.506731		0.5		0.5		0.5		0.985640
254883		0.514875		0.51583		0.513919		0.5		0.5		0.5		0.970251
254884		0.554996		0.558449		0.551545		0.5		0.5		0.5		0.890008
254885		0.524091		0.525587		0.522595		0.5		0.5		0.5		0.951817
254886		0.507332		0.507839		0.506825		0.5		0.5		0.5		0.985337
254887		0.567017		0.571109		0.562914		0.5		0.5		0.5		0.865965
254888		0.505182		0.505519		0.506038		0.5		0.5		0.5		0.989636
254889		0.510417		0.51099		0.509854		0.5		0.5		0.5		0.979166
254890		0.552372		0.555825		0.548912		0.5		0.5		0.5		0.895256
254891		0.523777		0.525248		0.522302		0.5		0.5		0.5		0.952446
254892		0.530826		0.532914		0.528737		0.5		0.5		0.5		0.938347
254893		0.529719		0.531698		0.52774		0.5		0.5		0.5		0.940561
254894		0.520128		0.521413		0.518842		0.5		0.5		0.5		0.959745
254895		0.509706		0.510286		0.509126		0.5		0.5		0.5		0.980588
254896		0.5685		0.572712		0.56427		0.5		0.5		0.5		0.863000
254897		0.516513		0.517633		0.515393		0.5		0.5		0.5		0.966974
254898		0.508942		0.509527		0.508353		0.5		0.5		0.5		0.982117
254899		0.50255		0.50268		0.502413		0.5		0.5		0.5		0.994899
254900		0.524942		0.526515		0.523368		0.5		0.5		0.5		0.950116
254901		0.515617		0.516558		0.514675		0.5		0.5		0.5		0.968766
254902		0.521859		0.52323		0.520488		0.5		0.5		0.5		0.956282
254903		0.515156		0.5161		0.51421		0.5		0.5		0.5		0.969689
254905		0.524856		0.526445		0.523265		0.5		0.5		0.5		0.950289
254906		0.513578		0.514409		0.512746		0.5		0.5		0.5		0.972844
254907		0.517095		0.518143		0.516047		0.5		0.5		0.5		0.965809
254909		0.507211		0.507644		0.50678		0.5		0.5		0.5		0.985579
254911		0.503346		0.503763		0.502785		0.5		0.5		0.5		0.993308
254912		0.511276		0.51199		0.510562		0.5		0.5		0.5		0.977448
254913		0.507402		0.507897		0.506906		0.5		0.5		0.5		0.985195
254914		0.505358		0.505703		0.504998		0.5		0.5		0.5		0.989283
254915		0.502766		0.50293		0.503276		0.5		0.5		0.5		0.994468
254916		0.503208		0.503433		0.502893		0.5		0.5		0.5		0.993584
254917		0.523306		0.524738		0.521873		0.5		0.5		0.5		0.953388
254919		0.524482		0.526021		0.522942		0.5		0.5		0.5		0.951036
254920		0.516368		0.517447		0.515288		0.5		0.5		0.5		0.967265
254922		0.526105		0.527648		0.524562		0.5		0.5		0.5		0.947790
254923		0.506841		0.507248		0.506435		0.5		0.5		0.5		0.986317
254925		0.513731		0.514662		0.5128		0.5		0.5		0.5		0.972538
254926		0.520522		0.52179		0.519254		0.5		0.5		0.5		0.958956
254927		0.552364		0.555884		0.548816		0.5		0.5		0.5		0.895272
254928		0.514638		0.515599		0.513677		0.5		0.5		0.5		0.970723
254930		0.520313		0.521754		0.518875		0.5		0.5		0.5		0.959374
254931		0.502143		0.502281		0.502005		0.5		0.5		0.5		0.995714
254932		0.509854		0.510441		0.509418		0.5		0.5		0.5		0.980292
254933		0.500819		0.500868		0.50077		0.5		0.5		0.5		0.998362
254934		0.522616		0.524065		0.521167		0.5		0.5		0.5		0.954768
254935		0.516037		0.517271		0.514801		0.5		0.5		0.5		0.967927
254936		0.527397		0.529132		0.52566		0.5		0.5		0.5		0.945207
254937		0.506392		0.50683		0.505953		0.5		0.5		0.5		0.987216
254938		0.512912		0.51368		0.512145		0.5		0.5		0.5		0.974175
254939		0.570246		0.573785		0.566093		0.5		0.5		0.5		0.859508
254940		0.519629		0.520918		0.518342		0.5		0.5		0.5		0.960742
254941		0.509681		0.510338		0.509024		0.5		0.5		0.5		0.980637
254950		0.50134		0.501426		0.501254		0.5		0.5		0.5		0.997320
254951		0.502248		0.502129		0.502676		0.5		0.5		0.5		0.995503
254952		0.503115		0.503298		0.502931		0.5		0.5		0.5		0.993771
254954		0.517292		0.518346		0.516237		0.5		0.5		0.5		0.965417
254955		0.505085		0.505412		0.504758		0.5		0.5		0.5		0.989830
254956		0.521826		0.523275		0.520375		0.5		0.5		0.5		0.956349
254957		0.509108		0.509711		0.508496		0.5		0.5		0.5		0.981784
254960		0.503638		0.503832		0.503384		0.5		0.5		0.5		0.992725
254962		0.504513		0.505594		0.504217		0.5		0.5		0.5		0.990974
254963		0.520132		0.521383		0.518881		0.5		0.5		0.5		0.959735
254965		0.501732		0.501823		0.501637		0.5		0.5		0.5		0.996535
254966		0.517885		0.518934		0.516828		0.5		0.5		0.5		0.964231
254970		0.516204		0.517426		0.514981		0.5		0.5		0.5		0.967593
254971		0.504225		0.504512		0.503905		0.5		0.5		0.5		0.991550
254976		0.502911		0.503097		0.502726		0.5		0.5		0.5		0.994177
254977		0.500005		0.500006		0.500005		0.5		0.5		0.5		0.999989
254978		0.506144		0.506526		0.505758		0.5		0.5		0.5		0.987712
254985		0.506986		0.507281		0.506475		0.5		0.5		0.5		0.986027
254989		0.505232		0.50554		0.505656		0.5		0.5		0.5		0.989536
254993		0.501748		0.501841		0.501633		0.5		0.5		0.5		0.996504
254994		0.50338		0.503605		0.503155		0.5		0.5		0.5		0.993240
255001		0.53185		0.533847		0.529852		0.5		0.5		0.5		0.936300
255002		0.513809		0.514657		0.512961		0.5		0.5		0.5		0.972382
255003		0.501483		0.50157		0.501395		0.5		0.5		0.5		0.997035
255004		0.5064		0.506841		0.50597		0.5		0.5		0.5		0.987200
255005		0.53947		0.542106		0.536803		0.5		0.5		0.5		0.921060
255006		0.502732		0.502896		0.502575		0.5		0.5		0.5		0.994535
255007		0.518252		0.519439		0.517063		0.5		0.5		0.5		0.963497
255008		0.518172		0.519277		0.517066		0.5		0.5		0.5		0.963656
255009		0.507004		0.50715		0.506301		0.5		0.5		0.5		0.985992
255010		0.529179		0.531143		0.527213		0.5		0.5		0.5		0.941643
255012		0.501328		0.501397		0.501345		0.5		0.5		0.5		0.997344
255013		0.505053		0.505363		0.505536		0.5		0.5		0.5		0.989894
255015		0.520674		0.522056		0.519198		0.5		0.5		0.5		0.958652
255016		0.521606		0.522979		0.520231		0.5		0.5		0.5		0.956788
255017		0.503574		0.503766		0.503374		0.5		0.5		0.5		0.992853
255018		0.510639		0.511275		0.510004		0.5		0.5		0.5		0.978722
255020		0.518606		0.519821		0.517391		0.5		0.5		0.5		0.962788
255021		0.503326		0.503535		0.503117		0.5		0.5		0.5		0.993349
255022		0.500769		0.500814		0.500724		0.5		0.5		0.5		0.998462
255023		0.506828		0.507385		0.506272		0.5		0.5		0.5		0.986344
255024		0.534748		0.537004		0.532506		0.5		0.5		0.5		0.930503
255025		0.507239		0.507696		0.506839		0.5		0.5		0.5		0.985521
255026		0.532657		0.53466		0.530652		0.5		0.5		0.5		0.934686
255027		0.518975		0.520174		0.517776		0.5		0.5		0.5		0.962050
255028		0.503817		0.504071		0.503564		0.5		0.5		0.5		0.992365
255029		0.518613		0.51982		0.517405		0.5		0.5		0.5		0.962775
255031		0.511072		0.511834		0.51031		0.5		0.5		0.5		0.977855
255032		0.505916		0.506346		0.505489		0.5		0.5		0.5		0.988168
255033		0.509753		0.510367		0.509138		0.5		0.5		0.5		0.980495
255034		0.508192		0.508692		0.507686		0.5		0.5		0.5		0.983617
255035		0.505384		0.505799		0.505881		0.5		0.5		0.5		0.989232
255037		0.516793		0.517945		0.515641		0.5		0.5		0.5		0.966413
255039		0.575421		0.580766		0.570656		0.5		0.5		0.5		0.849158
255040		0.505766		0.506761		0.505398		0.5		0.5		0.5		0.988469
255042		0.514054		0.515095		0.513013		0.5		0.5		0.5		0.971892
255043		0.510435		0.51108		0.509789		0.5		0.5		0.5		0.979130
255044		0.504774		0.505078		0.504481		0.5		0.5		0.5		0.990451
255045		0.509257		0.509798		0.508716		0.5		0.5		0.5		0.981486
255046		0.521486		0.522841		0.52013		0.5		0.5		0.5		0.957028
255047		0.53448		0.536763		0.532194		0.5		0.5		0.5		0.931041
255048		0.502002		0.502129		0.501876		0.5		0.5		0.5		0.995995
255052		0.505327		0.504545		0.504022		0.5		0.5		0.5		0.989346
255053		0.502432		0.503308		0.502285		0.5		0.5		0.5		0.995136
255054		0.511666		0.512393		0.51094		0.5		0.5		0.5		0.976667
255055		0.510761		0.511458		0.510064		0.5		0.5		0.5		0.978478
255056		0.515115		0.516103		0.514127		0.5		0.5		0.5		0.969770
255057		0.510734		0.51144		0.510027		0.5		0.5		0.5		0.978533
255058		0.502398		0.502556		0.50224		0.5		0.5		0.5		0.995204
255060		0.506078		0.50628		0.505678		0.5		0.5		0.5		0.987844
255061		0.502356		0.502489		0.50223		0.5		0.5		0.5		0.995288
255062		0.516381		0.51748		0.515304		0.5		0.5		0.5		0.967238
255063		0.519559		0.520772		0.518345		0.5		0.5		0.5		0.960882
255065		0.508295		0.508876		0.507713		0.5		0.5		0.5		0.983410
255066		0.507771		0.508226		0.507315		0.5		0.5		0.5		0.984459
255067		0.51453		0.515491		0.513567		0.5		0.5		0.5		0.970941
255068		0.51226		0.51309		0.511429		0.5		0.5		0.5		0.975481
255069		0.517182		0.518317		0.516047		0.5		0.5		0.5		0.965636
255071		0.504624		0.504908		0.504337		0.5		0.5		0.5		0.990751
255072		0.503011		0.5032		0.502823		0.5		0.5		0.5		0.993977
255073		0.537145		0.539687		0.534599		0.5		0.5		0.5		0.925710
255074		0.500885		0.500941		0.500828		0.5		0.5		0.5		0.998230
255075		0.501595		0.501665		0.501479		0.5		0.5		0.5		0.996811
255076		0.535478		0.537753		0.533212		0.5		0.5		0.5		0.929043
255077		0.512885		0.513676		0.512093		0.5		0.5		0.5		0.974231
255078		0.503549		0.503783		0.503318		0.5		0.5		0.5		0.992903
255079		0.510421		0.511052		0.509791		0.5		0.5		0.5		0.979157
255081		0.518017		0.519147		0.516886		0.5		0.5		0.5		0.963966
255083		0.527085		0.528888		0.525287		0.5		0.5		0.5		0.945830
255084		0.508972		0.509576		0.508367		0.5		0.5		0.5		0.982057
255085		0.519196		0.520452		0.517939		0.5		0.5		0.5		0.961609
255086		0.524984		0.526629		0.523338		0.5		0.5		0.5		0.950033
255087		0.508913		0.509454		0.50837		0.5		0.5		0.5		0.982175
255088		0.55327		0.556388		0.550148		0.5		0.5		0.5		0.893461
255089		0.530163		0.532049		0.528275		0.5		0.5		0.5		0.939674
255090		0.518539		0.519828		0.51725		0.5		0.5		0.5		0.962922
255091		0.525133		0.526835		0.523434		0.5		0.5		0.5		0.949734
255092		0.522809		0.524172		0.521444		0.5		0.5		0.5		0.954383
255094		0.524589		0.526289		0.522888		0.5		0.5		0.5		0.950821
255097		0.508603		0.50915		0.508056		0.5		0.5		0.5		0.982794
255098		0.512964		0.513833		0.512094		0.5		0.5		0.5		0.974072
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254616		0.571035		0.575927		0.566128		0.5		0.5		0.5		0.857931
254640		0.504101		0.504348		0.503856		0.5		0.5		0.5		0.991797
254642		0.568138		0.573102		0.563158		0.5		0.5		0.5		0.863724
254664		0.944908		0.94344		0.946354		0.0708606		0.0512282		0.0968076		0.002164
254668		0.943927		0.942485		0.945391		0.110228		0.0831812		0.144433		0.004894
