Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254737		0.530745		0.532605		0.528882		0.5		0.5		0.5		0.938510
254741		0.521007		0.522339		0.519674		0.5		0.5		0.5		0.957986
254746		0.522908		0.524389		0.521425		0.5		0.5		0.5		0.954185
254749		0.550428		0.553269		0.54758		0.5		0.5		0.5		0.899145
254750		0.520087		0.521354		0.51882		0.5		0.5		0.5		0.959825
254751		0.536304		0.538589		0.534015		0.5		0.5		0.5		0.927392
254753		0.616512		0.623176		0.609786		0.5		0.5		0.5		0.766976
254770		0.508904		0.509436		0.508372		0.5		0.5		0.5		0.982192
254777		0.526845		0.528362		0.525326		0.5		0.5		0.5		0.946310
254795		0.526326		0.527921		0.524729		0.5		0.5		0.5		0.947348
254801		0.763436		0.763014		0.764034		0.455379		0.435529		0.475804		0.406833
254807		0.575117		0.579453		0.570741		0.5		0.5		0.5		0.849766
254812		0.513069		0.513927		0.512211		0.5		0.5		0.5		0.973862
254826		0.530363		0.532372		0.528351		0.5		0.5		0.5		0.939274
254852		0.510521		0.51123		0.509812		0.5		0.5		0.5		0.978958
254853		0.525622		0.527036		0.524206		0.5		0.5		0.5		0.948756
254854		0.526924		0.528648		0.525199		0.5		0.5		0.5		0.946151
254868		0.537534		0.540066		0.534997		0.5		0.5		0.5		0.924932
254904		0.506817		0.506843		0.506735		0.5		0.5		0.5		0.986366
254924		0.515401		0.516336		0.514465		0.5		0.5		0.5		0.969198
254929		0.51248		0.513337		0.511623		0.5		0.5		0.5		0.975040
254945		0.68871		0.699006		0.678078		0.5		0.5		0.5		0.622580
254953		0.516992		0.518051		0.515933		0.5		0.5		0.5		0.966016
254958		0.5123		0.513081		0.511519		0.5		0.5		0.5		0.975400
254967		0.521314		0.522593		0.520034		0.5		0.5		0.5		0.957372
254975		0.512036		0.512885		0.511187		0.5		0.5		0.5		0.975928
254979		0.760219		0.759787		0.760657		0.419297		0.398725		0.440371		0.362454
254992		0.535183		0.537408		0.532953		0.5		0.5		0.5		0.929634
254999		0.51488		0.515799		0.513959		0.5		0.5		0.5		0.970241
255011		0.527532		0.529343		0.525719		0.5		0.5		0.5		0.944935
255030		0.517161		0.518268		0.516053		0.5		0.5		0.5		0.965678
255036		0.51042		0.51115		0.50969		0.5		0.5		0.5		0.979160
255049		0.513223		0.51405		0.512396		0.5		0.5		0.5		0.973554
255059		0.531812		0.534018		0.529602		0.5		0.5		0.5		0.936377
255064		0.523142		0.524804		0.521478		0.5		0.5		0.5		0.953716
255070		0.512211		0.512946		0.511476		0.5		0.5		0.5		0.975578
255080		0.516592		0.517758		0.515424		0.5		0.5		0.5		0.966816
255093		0.519767		0.52106		0.518473		0.5		0.5		0.5		0.960467
255096		0.507064		0.507509		0.506618		0.5		0.5		0.5		0.985873
