Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254643		0.558346		0.562005		0.554471		0.5		0.5		0.5		0.883309
254644		0.623834		0.630665		0.616905		0.5		0.5		0.5		0.752332
254645		0.897839		0.896698		0.898988		0.159342		0.129592		0.194309		0.023421
254646		0.862787		0.860441		0.865484		0.0065516		0.00423156		0.010204		0.000352
254647		0.559878		0.563594		0.556136		0.5		0.5		0.5		0.880244
254648		0.546793		0.550313		0.543259		0.5		0.5		0.5		0.906414
254649		0.688767		0.700552		0.676697		0.5		0.5		0.5		0.622466
254650		0.894629		0.892725		0.885561		0.490769		0.458983		0.5		0.202428
254651		0.7401		0.751615		0.728247		0.5		0.5		0.5		0.519800
254652		0.729143		0.740743		0.717233		0.5		0.5		0.5		0.541715
254653		0.908242		0.906757		0.899154		0.48849		0.453026		0.5		0.174191
254654		0.889376		0.887923		0.890873		0.0503217		0.0372769		0.067505		0.004171
254655		0.860463		0.858218		0.863038		0.22791		0.203102		0.255786		0.067527
254656		0.550922		0.554912		0.546921		0.5		0.5		0.5		0.898156
254657		0.766127		0.781799		0.74955		0.5		0.5		0.5		0.467746
254658		0.65141		0.660654		0.642032		0.5		0.5		0.5		0.697180
254660		0.877426		0.87545		0.87948		0.204814		0.17498		0.239045		0.046949
254661		0.887014		0.884719		0.88961		0.213326		0.182399		0.248848		0.044885
254662		0.850699		0.86437		0.835811		0.5		0.5		0.5		0.298602
254663		0.890847		0.888993		0.892717		0.234955		0.20106		0.273005		0.050740
254665		0.859106		0.874117		0.84252		0.5		0.5		0.5		0.281789
254666		0.872554		0.869676		0.875681		0.124149		0.0998159		0.153993		0.021846
254667		0.882346		0.894646		0.86874		0.5		0.5		0.5		0.235307
254669		0.776121		0.790195		0.761269		0.5		0.5		0.5		0.447759
254670		0.889831		0.888351		0.891454		0.230137		0.197202		0.267542		0.049527
254671		0.87191		0.869437		0.874268		0.374178		0.346259		0.403674		0.145317
254672		0.881219		0.878935		0.883582		0.250807		0.217715		0.287884		0.063874
254673		0.881046		0.884445		0.867956		0.5		0.482374		0.5		0.237907
254674		0.685718		0.694165		0.676221		0.5		0.5		0.5		0.628564
254675		0.51494		0.51581		0.514069		0.5		0.5		0.5		0.970120
254677		0.514568		0.515478		0.513658		0.5		0.5		0.5		0.970864
254680		0.511168		0.51204		0.510294		0.5		0.5		0.5		0.977665
254681		0.504808		0.505167		0.50445		0.5		0.5		0.5		0.990384
254682		0.51177		0.512543		0.510996		0.5		0.5		0.5		0.976460
254683		0.509093		0.509676		0.50851		0.5		0.5		0.5		0.981814
254684		0.525099		0.526749		0.523429		0.5		0.5		0.5		0.949802
254685		0.524833		0.526409		0.523256		0.5		0.5		0.5		0.950334
254686		0.52072		0.522138		0.5193		0.5		0.5		0.5		0.958559
254687		0.508905		0.509472		0.508337		0.5		0.5		0.5		0.982191
254690		0.558444		0.561892		0.554987		0.5		0.5		0.5		0.883112
254691		0.504227		0.504499		0.503955		0.5		0.5		0.5		0.991546
254693		0.522315		0.52369		0.520938		0.5		0.5		0.5		0.955371
254694		0.53037		0.53229		0.528448		0.5		0.5		0.5		0.939260
254695		0.516129		0.517206		0.515051		0.5		0.5		0.5		0.967742
254696		0.509708		0.510292		0.509125		0.5		0.5		0.5		0.980583
254697		0.506175		0.506593		0.505762		0.5		0.5		0.5		0.987649
254698		0.522236		0.523635		0.520836		0.5		0.5		0.5		0.955529
254699		0.534255		0.536492		0.532016		0.5		0.5		0.5		0.931490
254700		0.524693		0.526286		0.523099		0.5		0.5		0.5		0.950613
254702		0.510107		0.510828		0.509386		0.5		0.5		0.5		0.979786
254704		0.511239		0.511952		0.510526		0.5		0.5		0.5		0.977522
254705		0.50706		0.507486		0.506633		0.5		0.5		0.5		0.985880
254706		0.527214		0.529012		0.525415		0.5		0.5		0.5		0.945571
254707		0.506892		0.507359		0.506427		0.5		0.5		0.5		0.986216
254709		0.51913		0.520373		0.517886		0.5		0.5		0.5		0.961741
254710		0.518738		0.520155		0.517321		0.5		0.5		0.5		0.962523
254711		0.512864		0.513808		0.511918		0.5		0.5		0.5		0.974272
254712		0.503149		0.503346		0.502953		0.5		0.5		0.5		0.993703
254714		0.527494		0.529144		0.525843		0.5		0.5		0.5		0.945012
254715		0.518784		0.519876		0.517691		0.5		0.5		0.5		0.962433
254716		0.521119		0.522403		0.519834		0.5		0.5		0.5		0.957762
254717		0.53023		0.532179		0.528277		0.5		0.5		0.5		0.939541
254718		0.510151		0.510859		0.509442		0.5		0.5		0.5		0.979699
254719		0.520589		0.52195		0.519227		0.5		0.5		0.5		0.958822
254720		0.523539		0.525144		0.521933		0.5		0.5		0.5		0.952922
254721		0.508015		0.508522		0.50751		0.5		0.5		0.5		0.983970
254722		0.511319		0.512014		0.510623		0.5		0.5		0.5		0.977363
254723		0.516942		0.518081		0.515802		0.5		0.5		0.5		0.966116
254724		0.518325		0.51946		0.51719		0.5		0.5		0.5		0.963349
254725		0.5051		0.505433		0.504768		0.5		0.5		0.5		0.989800
254726		0.522451		0.524128		0.520773		0.5		0.5		0.5		0.955098
254727		0.541307		0.544024		0.538584		0.5		0.5		0.5		0.917387
254729		0.516902		0.51794		0.515864		0.5		0.5		0.5		0.966196
254731		0.518635		0.519954		0.517316		0.5		0.5		0.5		0.962729
254733		0.506388		0.506815		0.505961		0.5		0.5		0.5		0.987224
254734		0.540148		0.542677		0.537615		0.5		0.5		0.5		0.919704
254735		0.857682		0.872492		0.841441		0.5		0.5		0.5		0.284635
254736		0.506869		0.507306		0.506432		0.5		0.5		0.5		0.986262
254738		0.505927		0.50633		0.505525		0.5		0.5		0.5		0.988145
254739		0.517839		0.519054		0.516624		0.5		0.5		0.5		0.964322
254740		0.513518		0.514336		0.5127		0.5		0.5		0.5		0.972964
254742		0.503517		0.503789		0.503245		0.5		0.5		0.5		0.992966
254743		0.50614		0.506509		0.50577		0.5		0.5		0.5		0.987720
254744		0.514974		0.515995		0.513953		0.5		0.5		0.5		0.970052
254747		0.50605		0.506432		0.505664		0.5		0.5		0.5		0.987900
254748		0.513884		0.514701		0.513066		0.5		0.5		0.5		0.972232
254752		0.512147		0.512921		0.511372		0.5		0.5		0.5		0.975707
254754		0.627119		0.635897		0.618224		0.5		0.5		0.5		0.745761
254755		0.503569		0.50377		0.503367		0.5		0.5		0.5		0.992863
254756		0.538792		0.541259		0.536321		0.5		0.5		0.5		0.922416
254757		0.518779		0.519908		0.51765		0.5		0.5		0.5		0.962441
254758		0.507231		0.507695		0.506766		0.5		0.5		0.5		0.985539
254759		0.528555		0.530508		0.5266		0.5		0.5		0.5		0.942891
254760		0.525487		0.527099		0.523874		0.5		0.5		0.5		0.949026
254761		0.734099		0.747037		0.720399		0.5		0.5		0.5		0.531803
254762		0.515547		0.516682		0.514412		0.5		0.5		0.5		0.968906
254763		0.501687		0.50179		0.501582		0.5		0.5		0.5		0.996627
254765		0.52476		0.526286		0.523233		0.5		0.5		0.5		0.950481
254766		0.527031		0.528781		0.525279		0.5		0.5		0.5		0.945939
254767		0.521577		0.523157		0.519991		0.5		0.5		0.5		0.956846
254768		0.510641		0.511303		0.509978		0.5		0.5		0.5		0.978719
254769		0.51257		0.513396		0.511743		0.5		0.5		0.5		0.974860
254771		0.519727		0.521048		0.518405		0.5		0.5		0.5		0.960545
254772		0.510547		0.511227		0.509866		0.5		0.5		0.5		0.978906
254773		0.525668		0.527365		0.523969		0.5		0.5		0.5		0.948665
254774		0.508549		0.509047		0.508051		0.5		0.5		0.5		0.982902
254775		0.567088		0.571384		0.562776		0.5		0.5		0.5		0.865823
254776		0.512739		0.51358		0.511899		0.5		0.5		0.5		0.974521
254778		0.521849		0.523256		0.520441		0.5		0.5		0.5		0.956303
254779		0.511631		0.512409		0.510852		0.5		0.5		0.5		0.976738
254780		0.52197		0.523344		0.520594		0.5		0.5		0.5		0.956061
254781		0.514388		0.515392		0.513383		0.5		0.5		0.5		0.971224
254783		0.505319		0.505675		0.504963		0.5		0.5		0.5		0.989362
254784		0.519964		0.521355		0.518571		0.5		0.5		0.5		0.960073
254785		0.50747		0.507955		0.506986		0.5		0.5		0.5		0.985060
254786		0.525704		0.527248		0.524159		0.5		0.5		0.5		0.948591
254787		0.505705		0.506042		0.505368		0.5		0.5		0.5		0.988590
254788		0.520209		0.521401		0.519016		0.5		0.5		0.5		0.959582
254789		0.507039		0.507467		0.506612		0.5		0.5		0.5		0.985922
254790		0.516626		0.5177		0.51555		0.5		0.5		0.5		0.966749
254791		0.53807		0.540562		0.535574		0.5		0.5		0.5		0.923861
254792		0.522642		0.524099		0.521184		0.5		0.5		0.5		0.954716
254793		0.514877		0.515767		0.513986		0.5		0.5		0.5		0.970247
254794		0.517275		0.518418		0.516132		0.5		0.5		0.5		0.965449
254797		0.526145		0.527737		0.524546		0.5		0.5		0.5		0.947710
254798		0.522757		0.524387		0.521125		0.5		0.5		0.5		0.954487
254800		0.526483		0.5281		0.524864		0.5		0.5		0.5		0.947034
254802		0.515684		0.516851		0.514517		0.5		0.5		0.5		0.968632
254803		0.506372		0.506843		0.505899		0.5		0.5		0.5		0.987256
254804		0.543603		0.546483		0.540721		0.5		0.5		0.5		0.912795
254805		0.532171		0.534272		0.530067		0.5		0.5		0.5		0.935659
254806		0.513377		0.514215		0.512538		0.5		0.5		0.5		0.973246
254808		0.51198		0.512719		0.511241		0.5		0.5		0.5		0.976040
254809		0.518395		0.519573		0.517219		0.5		0.5		0.5		0.963209
254810		0.583613		0.588845		0.578355		0.5		0.5		0.5		0.832773
254811		0.531898		0.533938		0.529853		0.5		0.5		0.5		0.936205
254820		0.788133		0.801609		0.77385		0.5		0.5		0.5		0.423735
254877		0.815419		0.831094		0.798666		0.5		0.5		0.5		0.369163
254910		0.75206		0.764779		0.738544		0.5		0.5		0.5		0.495879
254942		0.853312		0.851302		0.855525		0.0223952		0.0164957		0.0305545		0.002233
254943		0.779331		0.794169		0.763719		0.5		0.5		0.5		0.441338
254944		0.903172		0.902173		0.904406		0.370193		0.332287		0.410909		0.102852
254948		0.508381		0.508954		0.507807		0.5		0.5		0.5		0.983238
254980		0.562493		0.566548		0.558426		0.5		0.5		0.5		0.875013
254983		0.517007		0.518339		0.515675		0.5		0.5		0.5		0.965985
254984		0.503391		0.503608		0.503173		0.5		0.5		0.5		0.993219
254997		0.514737		0.515674		0.513799		0.5		0.5		0.5		0.970526
254998		0.510395		0.51113		0.50966		0.5		0.5		0.5		0.979210
255000		0.504511		0.504797		0.504225		0.5		0.5		0.5		0.990978
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254814		0.521154		0.522411		0.519897		0.5		0.5		0.5		0.957692
254815		0.50625		0.506613		0.505885		0.5		0.5		0.5		0.987499
254817		0.524472		0.525997		0.522945		0.5		0.5		0.5		0.951057
254818		0.517514		0.51853		0.516498		0.5		0.5		0.5		0.964971
254819		0.521951		0.523371		0.520531		0.5		0.5		0.5		0.956098
254821		0.509935		0.510533		0.509336		0.5		0.5		0.5		0.980131
254822		0.522207		0.52366		0.520753		0.5		0.5		0.5		0.955586
254824		0.522188		0.523675		0.5207		0.5		0.5		0.5		0.955624
254825		0.506444		0.506852		0.506036		0.5		0.5		0.5		0.987112
254827		0.518193		0.519378		0.517008		0.5		0.5		0.5		0.963613
254828		0.532357		0.534365		0.530347		0.5		0.5		0.5		0.935286
254829		0.526125		0.527908		0.524339		0.5		0.5		0.5		0.947751
254830		0.532698		0.53477		0.530624		0.5		0.5		0.5		0.934604
254831		0.52213		0.523534		0.520725		0.5		0.5		0.5		0.955740
254832		0.500048		0.500051		0.500045		0.5		0.5		0.5		0.999905
254833		0.524237		0.525931		0.522541		0.5		0.5		0.5		0.951526
254834		0.518146		0.519346		0.516945		0.5		0.5		0.5		0.963708
254835		0.510398		0.511043		0.509753		0.5		0.5		0.5		0.979204
254836		0.533325		0.535387		0.531261		0.5		0.5		0.5		0.933350
254837		0.529885		0.531856		0.527912		0.5		0.5		0.5		0.940230
254838		0.513045		0.51388		0.51221		0.5		0.5		0.5		0.973909
254839		0.505923		0.506296		0.50555		0.5		0.5		0.5		0.988154
254842		0.529657		0.531533		0.527779		0.5		0.5		0.5		0.940686
254843		0.510496		0.511199		0.509792		0.5		0.5		0.5		0.979008
254844		0.505428		0.505867		0.505004		0.5		0.5		0.5		0.989143
254845		0.508747		0.509296		0.508199		0.5		0.5		0.5		0.982505
254846		0.528302		0.530208		0.526394		0.5		0.5		0.5		0.943396
254847		0.506541		0.506943		0.50614		0.5		0.5		0.5		0.986917
254848		0.511369		0.51213		0.510607		0.5		0.5		0.5		0.977263
254849		0.532598		0.53486		0.530335		0.5		0.5		0.5		0.934804
254851		0.520274		0.521603		0.518944		0.5		0.5		0.5		0.959452
254855		0.520899		0.522133		0.519664		0.5		0.5		0.5		0.958203
254856		0.50498		0.505273		0.504688		0.5		0.5		0.5		0.990040
254857		0.524392		0.525961		0.522822		0.5		0.5		0.5		0.951216
254859		0.514265		0.515258		0.513272		0.5		0.5		0.5		0.971469
254860		0.505103		0.505438		0.504742		0.5		0.5		0.5		0.989793
254861		0.503351		0.503565		0.503149		0.5		0.5		0.5		0.993298
254862		0.529611		0.531443		0.527777		0.5		0.5		0.5		0.940779
254863		0.520817		0.522086		0.519547		0.5		0.5		0.5		0.958366
254864		0.514891		0.515826		0.513955		0.5		0.5		0.5		0.970219
254865		0.5137		0.514543		0.512856		0.5		0.5		0.5		0.972601
254866		0.519573		0.520952		0.518193		0.5		0.5		0.5		0.960854
254867		0.520958		0.522305		0.519611		0.5		0.5		0.5		0.958083
254869		0.506899		0.507345		0.506453		0.5		0.5		0.5		0.986201
254870		0.502968		0.503164		0.502768		0.5		0.5		0.5		0.994064
254871		0.51694		0.518051		0.515828		0.5		0.5		0.5		0.966121
254872		0.523151		0.524655		0.521647		0.5		0.5		0.5		0.953697
254873		0.526043		0.527762		0.524322		0.5		0.5		0.5		0.947915
254874		0.51648		0.517571		0.515389		0.5		0.5		0.5		0.967040
254875		0.532052		0.534069		0.530033		0.5		0.5		0.5		0.935896
254876		0.525266		0.526993		0.523538		0.5		0.5		0.5		0.949467
254879		0.525729		0.527402		0.524055		0.5		0.5		0.5		0.948542
254881		0.506297		0.506746		0.50585		0.5		0.5		0.5		0.987405
254882		0.506133		0.506604		0.505659		0.5		0.5		0.5		0.987734
254883		0.525395		0.527083		0.523707		0.5		0.5		0.5		0.949209
254884		0.523078		0.524465		0.52169		0.5		0.5		0.5		0.953844
254885		0.508609		0.509155		0.508063		0.5		0.5		0.5		0.982782
254886		0.518304		0.519472		0.517135		0.5		0.5		0.5		0.963392
254888		0.523826		0.525287		0.522365		0.5		0.5		0.5		0.952347
254889		0.504607		0.50496		0.504256		0.5		0.5		0.5		0.990785
254890		0.502866		0.503058		0.502673		0.5		0.5		0.5		0.994268
254891		0.521833		0.523199		0.520459		0.5		0.5		0.5		0.956334
254892		0.519434		0.52074		0.518127		0.5		0.5		0.5		0.961133
254893		0.511396		0.512099		0.510692		0.5		0.5		0.5		0.977208
254894		0.511288		0.512056		0.510519		0.5		0.5		0.5		0.977425
254895		0.534578		0.536662		0.532491		0.5		0.5		0.5		0.930844
254897		0.515117		0.516036		0.514197		0.5		0.5		0.5		0.969767
254898		0.539389		0.541848		0.536927		0.5		0.5		0.5		0.921221
254899		0.520988		0.522396		0.519579		0.5		0.5		0.5		0.958024
254900		0.523307		0.524859		0.521755		0.5		0.5		0.5		0.953386
254901		0.511954		0.512671		0.511236		0.5		0.5		0.5		0.976092
254902		0.518251		0.519374		0.517127		0.5		0.5		0.5		0.963499
254903		0.520518		0.521846		0.519189		0.5		0.5		0.5		0.958964
254905		0.515801		0.516877		0.514725		0.5		0.5		0.5		0.968397
254906		0.505528		0.505953		0.505102		0.5		0.5		0.5		0.988944
254907		0.52481		0.526436		0.523183		0.5		0.5		0.5		0.950380
254908		0.504963		0.505259		0.504668		0.5		0.5		0.5		0.990074
254909		0.505502		0.505842		0.505162		0.5		0.5		0.5		0.988997
254911		0.503486		0.503728		0.503245		0.5		0.5		0.5		0.993029
254912		0.528791		0.530577		0.527004		0.5		0.5		0.5		0.942417
254913		0.515859		0.516911		0.514806		0.5		0.5		0.5		0.968283
254914		0.515267		0.516268		0.514265		0.5		0.5		0.5		0.969466
254915		0.527904		0.529715		0.526092		0.5		0.5		0.5		0.944191
254916		0.506879		0.507332		0.506426		0.5		0.5		0.5		0.986242
254917		0.528891		0.530771		0.52701		0.5		0.5		0.5		0.942217
254918		0.514259		0.515094		0.513424		0.5		0.5		0.5		0.971482
254919		0.531778		0.533871		0.529682		0.5		0.5		0.5		0.936444
254920		0.515457		0.516538		0.514375		0.5		0.5		0.5		0.969087
254921		0.506709		0.507142		0.506279		0.5		0.5		0.5		0.986582
254922		0.527071		0.528653		0.525468		0.5		0.5		0.5		0.945859
254923		0.530632		0.5326		0.528663		0.5		0.5		0.5		0.938735
254925		0.527701		0.529415		0.525986		0.5		0.5		0.5		0.944597
254926		0.519442		0.520698		0.518186		0.5		0.5		0.5		0.961116
254927		0.521686		0.522945		0.520425		0.5		0.5		0.5		0.956629
254928		0.518915		0.520077		0.517754		0.5		0.5		0.5		0.962169
254930		0.507215		0.507735		0.506694		0.5		0.5		0.5		0.985571
254931		0.508119		0.508611		0.507626		0.5		0.5		0.5		0.983762
254932		0.523525		0.52533		0.521718		0.5		0.5		0.5		0.952950
254933		0.512286		0.513035		0.511537		0.5		0.5		0.5		0.975428
254934		0.514616		0.515644		0.513587		0.5		0.5		0.5		0.970768
254935		0.522523		0.524035		0.521009		0.5		0.5		0.5		0.954955
254936		0.522208		0.523613		0.520801		0.5		0.5		0.5		0.955584
254937		0.517202		0.518304		0.516098		0.5		0.5		0.5		0.965597
254938		0.514819		0.515724		0.513915		0.5		0.5		0.5		0.970361
254940		0.538484		0.540873		0.536094		0.5		0.5		0.5		0.923032
254941		0.526678		0.528319		0.525035		0.5		0.5		0.5		0.946643
254950		0.508521		0.509096		0.507947		0.5		0.5		0.5		0.982957
254951		0.511731		0.512475		0.510987		0.5		0.5		0.5		0.976538
254952		0.51673		0.517825		0.515634		0.5		0.5		0.5		0.966541
254955		0.505231		0.505563		0.5049		0.5		0.5		0.5		0.989538
254957		0.507073		0.507484		0.506663		0.5		0.5		0.5		0.985853
254959		0.54027		0.542662		0.537874		0.5		0.5		0.5		0.919461
254960		0.523801		0.525345		0.522256		0.5		0.5		0.5		0.952397
254961		0.516581		0.517659		0.515503		0.5		0.5		0.5		0.966838
254962		0.506337		0.506757		0.505918		0.5		0.5		0.5		0.987326
254963		0.513714		0.514669		0.512758		0.5		0.5		0.5		0.972573
254964		0.515462		0.51654		0.514384		0.5		0.5		0.5		0.969076
254965		0.501452		0.501545		0.50136		0.5		0.5		0.5		0.997096
254966		0.544383		0.54723		0.541532		0.5		0.5		0.5		0.911235
254968		0.515849		0.51689		0.514808		0.5		0.5		0.5		0.968301
254969		0.50917		0.509824		0.508517		0.5		0.5		0.5		0.981660
254971		0.519654		0.520926		0.518381		0.5		0.5		0.5		0.960691
254972		0.501054		0.501123		0.500985		0.5		0.5		0.5		0.997892
254973		0.509643		0.510256		0.509028		0.5		0.5		0.5		0.980715
254976		0.514957		0.515919		0.513996		0.5		0.5		0.5		0.970085
254977		0.502366		0.502506		0.502226		0.5		0.5		0.5		0.995268
254978		0.509633		0.510298		0.508969		0.5		0.5		0.5		0.980734
254985		0.521582		0.522877		0.520285		0.5		0.5		0.5		0.956837
254987		0.539087		0.541535		0.536635		0.5		0.5		0.5		0.921826
254988		0.523071		0.524618		0.521523		0.5		0.5		0.5		0.953858
254989		0.530088		0.531956		0.528218		0.5		0.5		0.5		0.939824
254990		0.505716		0.506072		0.50536		0.5		0.5		0.5		0.988568
254993		0.515245		0.516224		0.514265		0.5		0.5		0.5		0.969510
254994		0.50292		0.503101		0.502739		0.5		0.5		0.5		0.994160
255001		0.516504		0.517677		0.515334		0.5		0.5		0.5		0.966992
255003		0.511573		0.512331		0.510815		0.5		0.5		0.5		0.976854
255004		0.512674		0.513542		0.511805		0.5		0.5		0.5		0.974652
255006		0.510057		0.510698		0.509417		0.5		0.5		0.5		0.979885
255008		0.515482		0.516466		0.514496		0.5		0.5		0.5		0.969037
255009		0.520799		0.52205		0.519548		0.5		0.5		0.5		0.958401
255010		0.534948		0.537291		0.532602		0.5		0.5		0.5		0.930104
255012		0.513501		0.514385		0.512617		0.5		0.5		0.5		0.972998
255013		0.506142		0.506506		0.50578		0.5		0.5		0.5		0.987716
255014		0.518423		0.519692		0.517153		0.5		0.5		0.5		0.963154
255015		0.536319		0.538881		0.533754		0.5		0.5		0.5		0.927362
255016		0.518272		0.519655		0.516889		0.5		0.5		0.5		0.963456
255017		0.514798		0.515712		0.513884		0.5		0.5		0.5		0.970403
255018		0.531119		0.533062		0.529173		0.5		0.5		0.5		0.937763
255019		0.509965		0.510579		0.509352		0.5		0.5		0.5		0.980069
255020		0.511085		0.511742		0.510428		0.5		0.5		0.5		0.977829
255021		0.526317		0.528022		0.52461		0.5		0.5		0.5		0.947366
255022		0.505953		0.506354		0.505551		0.5		0.5		0.5		0.988095
255023		0.507802		0.508261		0.507343		0.5		0.5		0.5		0.984395
255024		0.526925		0.528694		0.525154		0.5		0.5		0.5		0.946151
255025		0.537125		0.539422		0.534825		0.5		0.5		0.5		0.925749
255026		0.516962		0.518162		0.515764		0.5		0.5		0.5		0.966076
255027		0.506204		0.506565		0.50584		0.5		0.5		0.5		0.987592
255028		0.505049		0.505396		0.504699		0.5		0.5		0.5		0.989903
255029		0.518484		0.519774		0.517194		0.5		0.5		0.5		0.963033
255031		0.512823		0.513718		0.511928		0.5		0.5		0.5		0.974354
255032		0.525136		0.526751		0.523519		0.5		0.5		0.5		0.949729
255033		0.517517		0.518638		0.516396		0.5		0.5		0.5		0.964965
255034		0.513698		0.514555		0.512842		0.5		0.5		0.5		0.972603
255035		0.518733		0.519926		0.51754		0.5		0.5		0.5		0.962533
255037		0.528459		0.530307		0.52661		0.5		0.5		0.5		0.943081
255038		0.503077		0.503267		0.502885		0.5		0.5		0.5		0.993847
255040		0.52649		0.528158		0.52482		0.5		0.5		0.5		0.947021
255041		0.51694		0.518072		0.515808		0.5		0.5		0.5		0.966120
255042		0.514732		0.515626		0.513837		0.5		0.5		0.5		0.970536
255043		0.51785		0.519046		0.516653		0.5		0.5		0.5		0.964301
255044		0.521843		0.523355		0.520329		0.5		0.5		0.5		0.956314
255045		0.52774		0.529646		0.525834		0.5		0.5		0.5		0.944519
255047		0.513499		0.514289		0.512708		0.5		0.5		0.5		0.973003
255048		0.50685		0.507269		0.506431		0.5		0.5		0.5		0.986301
255050		0.53265		0.535067		0.530231		0.5		0.5		0.5		0.934700
255051		0.50749		0.507957		0.507024		0.5		0.5		0.5		0.985020
255052		0.516532		0.51762		0.515442		0.5		0.5		0.5		0.966937
255053		0.534182		0.536317		0.532044		0.5		0.5		0.5		0.931636
255054		0.513306		0.51416		0.512452		0.5		0.5		0.5		0.973387
255055		0.504114		0.504392		0.503836		0.5		0.5		0.5		0.991773
255057		0.523153		0.524531		0.521775		0.5		0.5		0.5		0.953693
255058		0.511858		0.512703		0.511014		0.5		0.5		0.5		0.976283
255060		0.514001		0.514888		0.513112		0.5		0.5		0.5		0.971999
255061		0.510638		0.511279		0.509996		0.5		0.5		0.5		0.978725
255062		0.526838		0.528539		0.525136		0.5		0.5		0.5		0.946324
255063		0.519611		0.520959		0.518262		0.5		0.5		0.5		0.960777
255065		0.514072		0.514929		0.513216		0.5		0.5		0.5		0.971855
255066		0.514218		0.515195		0.51324		0.5		0.5		0.5		0.971564
255067		0.504097		0.504362		0.503833		0.5		0.5		0.5		0.991806
255068		0.517068		0.518243		0.515892		0.5		0.5		0.5		0.965864
255069		0.522654		0.524133		0.521175		0.5		0.5		0.5		0.954691
255071		0.529942		0.531766		0.528116		0.5		0.5		0.5		0.940117
255072		0.51814		0.519269		0.517011		0.5		0.5		0.5		0.963720
255073		0.516628		0.517719		0.515536		0.5		0.5		0.5		0.966745
255074		0.521114		0.522572		0.519656		0.5		0.5		0.5		0.957771
255075		0.50531		0.505653		0.504967		0.5		0.5		0.5		0.989380
255076		0.522272		0.523906		0.520638		0.5		0.5		0.5		0.955456
255077		0.524507		0.526061		0.522952		0.5		0.5		0.5		0.950985
255078		0.532357		0.534368		0.530344		0.5		0.5		0.5		0.935286
255079		0.51272		0.513577		0.511863		0.5		0.5		0.5		0.974559
255081		0.52499		0.526683		0.523294		0.5		0.5		0.5		0.950020
255082		0.51266		0.513565		0.511754		0.5		0.5		0.5		0.974681
255083		0.501172		0.501248		0.501095		0.5		0.5		0.5		0.997657
255084		0.515428		0.516421		0.514434		0.5		0.5		0.5		0.969144
255085		0.517694		0.518977		0.51641		0.5		0.5		0.5		0.964612
255086		0.509697		0.510318		0.509076		0.5		0.5		0.5		0.980605
255088		0.53453		0.536901		0.532146		0.5		0.5		0.5		0.930940
255089		0.524588		0.526187		0.522986		0.5		0.5		0.5		0.950825
255090		0.504431		0.504729		0.504135		0.5		0.5		0.5		0.991138
255091		0.512557		0.513463		0.511651		0.5		0.5		0.5		0.974886
255092		0.506863		0.507277		0.506451		0.5		0.5		0.5		0.986273
255094		0.524123		0.525606		0.522638		0.5		0.5		0.5		0.951755
