Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
255092		0.333479		0.333534		0.333425		0.305503		0.303873		0.307139		0.937580
255094		0.334039		0.334135		0.333945		0.311709		0.310377		0.313045		0.950382
255095		0.332831		0.332836		0.332826		0.328007		0.32773		0.328284		0.989378
255098		0.333031		0.333058		0.333005		0.310928		0.309454		0.312406		0.950831
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254624		0.347983		0.348125		0.347841		0.193834		0.186824		0.201058		0.636154
254642		0.33447		0.334529		0.334411		0.288598		0.285934		0.291279		0.896662
254664		0.354792		0.355607		0.354201		0.0390812		0.0333769		0.04581		0.164823
254668		0.380028		0.382876		0.377501		0.0676729		0.0620328		0.0742918		0.234856
254692		0.333734		0.333785		0.333682		0.290853		0.28824		0.293481		0.903479
254713		0.332933		0.332945		0.33292		0.321491		0.32077		0.322212		0.974707
254728		0.333361		0.333411		0.333312		0.307125		0.305499		0.308757		0.941515
254730		0.333113		0.333143		0.333084		0.305468		0.303855		0.307087		0.938302
254732		0.332872		0.332881		0.332863		0.324148		0.323647		0.324649		0.980745
254737		0.334085		0.334193		0.33398		0.291499		0.288913		0.294104		0.904205
254741		0.332869		0.332879		0.332859		0.323288		0.322718		0.323858		0.978843
254745		0.333104		0.33313		0.333079		0.32268		0.322021		0.323339		0.976975
254746		0.333235		0.333272		0.333197		0.325255		0.324743		0.325768		0.982404
254750		0.332953		0.332969		0.332938		0.318716		0.317849		0.319584		0.968475
254751		0.332953		0.33297		0.332936		0.318605		0.317632		0.319581		0.968230
254770		0.333491		0.333539		0.333442		0.326153		0.325751		0.326554		0.983830
254777		0.338631		0.339056		0.33821		0.281994		0.278931		0.285095		0.872309
254795		0.334201		0.334292		0.334111		0.329044		0.328808		0.329279		0.988659
254799		0.336418		0.336598		0.33624		0.268628		0.265021		0.27227		0.845621
254801		0.363686		0.365014		0.362308		0.00160316		0.00107685		0.00239826		0.009360
254807		0.367101		0.368591		0.365314		0.00539991		0.00402099		0.00729167		0.027135
254812		0.333839		0.333928		0.333751		0.309707		0.308117		0.311304		0.946307
254816		0.337588		0.337876		0.337301		0.328005		0.327735		0.328276		0.978959
254826		0.333401		0.333427		0.333368		0.332118		0.332066		0.332162		0.997182
254852		0.332955		0.332969		0.332942		0.327313		0.326986		0.327641		0.987571
254854		0.333571		0.333632		0.333511		0.325706		0.325238		0.326175		0.982666
254868		0.332881		0.332888		0.332873		0.32971		0.329515		0.329906		0.993026
254904		0.332941		0.332955		0.332927		0.319998		0.319231		0.320767		0.971365
254924		0.333294		0.333335		0.333252		0.318171		0.317263		0.31908		0.966512
254929		0.33285		0.33286		0.332866		0.325679		0.325092		0.326294		0.984189
254945		0.355871		0.3568		0.354899		0.00204127		0.00134147		0.00310684		0.012343
254953		0.332811		0.332814		0.332807		0.329428		0.329174		0.329683		0.992559
254967		0.33306		0.333082		0.333039		0.313564		0.31243		0.314701		0.956700
254991		0.332941		0.332956		0.332927		0.32002		0.319229		0.320813		0.971413
255011		0.333636		0.333711		0.333562		0.310258		0.30872		0.311801		0.947995
255036		0.33283		0.332834		0.332826		0.329474		0.32926		0.329688		0.992617
255049		0.332848		0.33285		0.332848		0.331883		0.331824		0.331943		0.997879
255059		0.333834		0.333917		0.333752		0.293326		0.290848		0.29582		0.908966
255064		0.333211		0.333237		0.333184		0.329196		0.32899		0.329403		0.991168
255070		0.333736		0.333803		0.33367		0.320243		0.319497		0.320991		0.970166
255080		0.332848		0.332856		0.33284		0.327076		0.326637		0.327514		0.987283
255093		0.332947		0.332964		0.33293		0.318331		0.317349		0.319315		0.967630
255096		0.333154		0.333187		0.33312		0.304139		0.302301		0.305983		0.935193
